7	16	32
7	15	33
7	4	34
7	16	36
7	2	37
7	15	38
7	15	40
7	15	41
7	15	42
7	2	43
7	8	44
7	0	45
7	4	46
7	18	47
7	20	48
7	2	49
7	20	50
7	10	51
7	10	52
7	18	54
7	10	55
7	3	56
7	10	57
7	10	58
7	16	60
7	10	61
7	16	62
7	3	63
7	15	64
7	15	65
7	2	66
7	15	68
7	2	69
7	15	70
7	2	71
7	2	72
7	2	74
7	15	75
7	15	76
7	3	77
7	2	78
7	15	79
7	3	80
7	2	81
7	4	82
7	2	84
7	4	86
7	2	87
7	16	88
7	4	90
7	15	91
7	15	92
7	16	93
7	15	94
7	15	95
7	15	96
7	7	97
7	4	98
7	15	99
7	7	100
7	4	101
7	2	102
7	16	103
8	20	0
8	14	1
8	11	2
8	18	3
8	11	4
8	14	5
8	16	6
8	20	7
8	23	8
8	14	9
8	20	10
8	16	11
8	11	12
8	15	13
8	18	14
8	11	15
8	11	16
8	11	17
8	15	18
8	2	20
8	14	21
8	16	22
8	15	23
8	15	24
8	16	25
8	18	26
8	8	27
8	20	28
8	2	29
8	15	30
8	8	31
8	18	32
8	8	33
8	2	34
8	18	35
8	18	36
8	20	37
8	8	38
8	2	39
8	8	40
8	8	41
8	8	42
8	20	43
8	15	44
8	4	45
8	2	46
8	8	47
8	0	48
8	20	49
8	17	51
8	7	52
8	18	53
8	7	55
8	11	56
8	7	57
8	7	58
8	11	59
8	15	60
8	7	61
8	18	62
8	7	64
8	16	65
8	3	66
8	7	67
8	16	68
8	17	69
8	16	70
8	17	71
8	17	72
8	2	73
8	17	74
8	7	75
8	11	77
8	17	78
8	16	79
8	0	80
8	17	81
8	2	82
8	2	83
8	3	84
8	11	85
8	2	86
8	17	87
8	18	88
8	15	89
8	0	90
8	7	91
8	7	92
8	18	93
8	7	94
8	7	95
8	17	96
8	15	97
8	2	98
8	7	99
8	15	100
8	0	101
8	17	102
8	18	103
9	9	0
9	9	1
9	16	3
9	20	4
9	11	7
9	23	9
9	11	10
9	18	11
9	20	12
9	16	13
9	16	14
9	12	15
9	20	16
9	20	17
9	16	18
9	9	19
9	4	20
9	11	21
9	8	23
9	16	24
9	18	25
9	16	26
9	1	28
9	4	29
9	16	30
9	15	31
9	16	32
9	15	33
9	4	34
9	16	35
9	16	36
9	1	37
9	20	39
9	15	40
9	15	41
9	8	44
9	0	45
9	4	46
9	18	47
9	20	48
9	1	49
9	10	51
9	18	53
9	15	54
9	10	55
9	17	56
9	10	57
9	11	58
9	17	59
9	16	60
9	4	63
9	15	64
9	15	65
9	11	66
9	11	67
9	1	69
9	15	70
9	1	71
9	1	72
9	17	73
9	11	74
9	15	75
9	18	76
9	4	77
9	1	78
9	18	79
9	17	80
9	1	81
9	4	82
9	4	83
9	11	84
9	17	86
9	1	87
9	7	89
9	4	90
9	15	91
9	15	92
9	16	93
9	15	94
9	15	95
9	0	96
9	7	97
9	17	98
9	15	99
9	7	100
9	4	101
9	1	102
9	16	103
10	9	0
10	12	2
10	16	3
10	20	4
10	9	5
10	18	6
10	9	7
10	23	10
10	18	11
10	20	12
10	16	13
10	20	15
10	20	16
10	20	17
10	16	18
10	9	19
10	20	20
10	11	21
10	15	22
10	16	23
10	16	24
10	16	26
10	2	28
10	4	29
10	16	30
10	15	31
10	16	32
10	15	33
10	4	34
10	16	35
10	16	36
10	2	37
10	15	38
10	4	39
10	15	40
10	15	41
10	15	42
10	2	43
10	0	45
10	4	46
10	18	47
10	2	49
10	20	50
10	10	51
10	10	52
10	16	53
10	18	54
10	10	55
10	17	56
10	10	57
10	10	58
10	17	59
10	16	60
10	10	61
10	16	62
10	15	64
10	15	65
10	15	68
10	2	69
10	15	70
10	2	71
10	2	72
10	15	75
10	17	77
10	2	78
10	15	79
10	17	80
10	2	81
10	4	82
10	4	83
10	2	84
10	17	85
10	4	86
10	2	87
10	16	88
10	7	89
10	4	90
10	15	91
10	15	92
10	16	93
10	15	94
10	15	95
10	0	96
10	7	97
10	4	98
10	15	99
10	7	100
10	15	101
10	2	102
10	16	103
11	18	0
11	18	1
11	8	2
11	8	3
11	16	4
11	18	5
11	9	6
11	18	7
11	18	9
11	18	10
11	23	11
11	8	12
11	20	13
11	20	14
11	8	15
11	16	16
11	16	17
11	20	18
11	18	19
11	16	20
11	15	21
11	11	22
11	20	23
11	20	24
11	11	25
11	2	27
11	15	28
11	8	29
11	20	30
11	2	31
11	20	32
11	8	34
11	20	35
11	20	36
11	15	37
11	2	38
11	16	39
11	2	40
11	2	41
11	2	42
11	15	43
11	4	44
11	5	45
11	8	46
11	0	47
11	16	48
11	15	49
11	16	50
11	18	51
11	18	52
11	13	53
11	11	54
11	18	55
11	7	56
11	18	57
11	18	58
11	16	59
11	18	61
11	17	62
11	11	64
11	11	65
11	11	68
11	15	69
11	11	70
11	15	71
11	15	72
11	16	73
11	18	74
11	1	75
11	11	76
11	16	77
11	15	78
11	11	79
11	16	80
11	15	81
11	7	82
11	7	83
11	16	85
11	7	86
11	15	87
11	4	88
11	4	89
11	7	90
11	1	91
11	1	92
11	4	93
11	1	94
11	1	95
11	18	96
11	4	97
11	16	98
11	2	99
11	4	100
11	15	102
11	17	103
12	20	1
12	9	2
12	15	3
12	20	5
12	21	6
12	20	7
12	9	8
12	20	10
12	19	11
12	23	12
12	5	13
12	15	14
12	9	15
12	11	16
12	11	17
12	15	18
12	20	19
12	11	20
12	20	21
12	19	22
12	15	23
12	15	24
12	19	25
12	15	26
12	19	27
12	4	28
12	0	29
12	15	30
12	19	31
12	15	32
12	19	33
12	0	34
12	15	35
12	15	36
12	4	37
12	8	38
12	0	39
12	8	40
12	8	42
12	4	43
12	15	44
12	4	45
12	0	46
12	8	47
12	11	48
12	3	51
12	3	52
12	6	53
12	16	54
12	3	55
12	10	56
12	3	57
12	3	58
12	11	59
12	15	60
12	3	61
12	15	62
12	2	63
12	16	64
12	16	65
12	13	66
12	3	67
12	16	68
12	4	69
12	16	70
12	4	71
12	4	72
12	2	73
12	13	74
12	16	75
12	2	77
12	16	79
12	11	80
12	4	81
12	0	82
12	13	84
12	11	85
12	0	86
12	4	87
12	15	88
12	15	89
12	0	90
12	7	91
12	7	92
12	15	93
12	16	94
12	3	96
12	18	97
12	0	98
12	16	99
12	15	100
12	4	102
12	15	103
13	8	0
13	8	1
13	18	2
13	9	3
13	15	4
13	12	6
13	5	8
13	8	9
13	8	10
13	20	11
13	15	12
13	23	13
13	11	14
13	5	15
13	15	16
13	15	17
13	0	18
13	8	19
13	15	20
13	4	22
13	11	23
13	1	24
13	12	25
13	0	26
13	4	27
13	19	28
13	15	29
13	4	31
13	0	32
13	4	33
13	15	34
13	0	35
13	19	37
13	20	38
13	5	39
13	4	40
13	20	42
13	19	43
13	8	45
13	15	46
13	3	47
13	15	48
13	19	49
13	15	50
13	7	51
13	7	52
13	10	53
13	3	54
13	7	55
13	7	57
13	7	58
13	15	59
13	1	60
13	7	61
13	11	62
13	4	64
13	17	65
13	16	67
13	13	68
13	17	70
13	16	71
13	7	72
13	18	73
13	16	74
13	4	75
13	13	76
13	15	77
13	7	78
13	13	79
13	7	81
13	15	83
13	7	84
13	15	85
13	18	86
13	16	87
13	0	88
13	0	89
13	15	90
13	17	91
13	4	92
13	0	93
13	6	94
13	7	96
13	0	97
13	6	98
13	4	99
13	0	100
13	15	101
13	16	102
13	0	103
14	8	0
14	8	1
14	18	2
14	9	3
14	15	4
14	20	6
14	8	7
14	18	8
14	8	9
14	8	10
14	20	11
14	5	12
14	23	14
14	18	15
14	15	16
14	15	17
14	11	18
14	8	19
14	15	20
14	8	21
14	12	22
14	11	23
14	11	24
14	20	25
14	4	27
14	16	28
14	15	29
14	11	30
14	11	32
14	4	33
14	15	34
14	11	35
14	11	36
14	16	37
14	4	38
14	15	39
14	4	40
14	4	41
14	4	42
14	16	43
14	0	44
14	8	45
14	15	46
14	4	47
14	24	48
14	15	50
14	7	51
14	7	52
14	10	53
14	3	54
14	6	56
14	7	57
14	7	58
14	15	59
14	10	60
14	7	61
14	15	63
14	17	64
14	13	65
14	16	66
14	7	67
14	17	68
14	16	71
14	16	72
14	15	73
14	16	74
14	4	75
14	17	76
14	15	77
14	16	78
14	17	79
14	15	80
14	16	81
14	15	82
14	15	83
14	16	84
14	15	85
14	15	86
14	16	87
14	0	88
14	15	90
14	4	91
14	4	92
14	0	93
14	4	94
14	4	95
14	16	96
14	0	97
14	15	98
14	4	99
14	0	100
14	15	101
14	16	102
14	11	103
15	14	1
15	11	2
15	18	3
15	11	4
15	14	5
15	16	6
15	20	7
15	9	8
15	14	9
15	20	10
15	11	12
15	15	13
15	23	15
15	11	16
15	11	17
15	18	18
15	14	19
15	14	21
15	16	22
15	15	23
15	15	24
15	16	25
15	18	26
15	8	27
15	2	29
15	15	30
15	8	31
15	8	33
15	2	34
15	20	37
15	8	38
15	2	39
15	8	40
15	8	41
15	8	42
15	18	43
15	15	44
15	8	47
15	0	48
15	20	49
15	11	50
15	3	51
15	7	52
15	18	53
15	7	54
15	7	55
15	11	56
15	7	57
15	7	58
15	11	59
15	18	60
15	7	61
15	18	62
15	11	63
15	16	64
15	16	65
15	3	66
15	17	69
15	16	70
15	17	71
15	17	72
15	2	73
15	17	74
15	16	76
15	11	77
15	17	78
15	16	79
15	0	80
15	17	81
15	2	82
15	2	83
15	3	84
15	2	86
15	17	87
15	18	88
15	15	89
15	0	90
15	7	91
15	18	93
15	7	94
15	7	95
15	17	96
15	2	98
15	7	99
15	15	100
15	0	101
15	17	102
15	18	103
16	20	0
16	20	1
16	1	2
16	5	3
16	9	4
16	20	5
16	8	6
16	9	8
16	20	9
16	20	10
16	8	11
16	9	12
16	5	13
16	5	14
16	9	15
16	23	16
16	9	17
16	15	18
16	20	19
16	9	20
16	20	21
16	16	22
16	15	23
16	15	24
16	16	25
16	15	26
16	16	27
16	8	28
16	16	31
16	15	32
16	16	33
16	11	34
16	15	35
16	15	36
16	8	37
16	8	38
16	0	39
16	16	40
16	16	41
16	8	42
16	8	43
16	4	45
16	8	47
16	8	49
16	11	50
16	17	51
16	13	52
16	18	53
16	7	54
16	17	55
16	10	56
16	13	57
16	13	58
16	18	60
16	13	61
16	6	62
16	11	63
16	16	64
16	7	65
16	17	66
16	13	67
16	16	68
16	7	69
16	16	70
16	7	71
16	17	72
16	1	73
16	17	74
16	16	75
16	16	76
16	11	77
16	17	78
16	16	79
16	11	80
16	17	81
16	11	82
16	11	83
16	17	84
16	11	85
16	1	86
16	7	87
16	15	88
16	15	89
16	0	90
16	7	91
16	16	92
16	15	93
16	16	94
16	16	95
16	17	96
16	15	97
16	0	98
16	16	99
16	15	100
16	0	101
16	7	102
16	15	103
17	20	0
17	20	1
17	1	2
17	5	3
17	9	4
17	20	5
17	8	6
17	20	7
17	9	8
17	20	10
17	8	11
17	9	12
17	5	13
17	5	14
17	9	15
17	11	16
17	23	17
17	15	18
17	20	19
17	20	21
17	16	22
17	15	23
17	15	24
17	16	25
17	15	26
17	16	27
17	20	28
17	11	29
17	15	30
17	16	31
17	15	32
17	16	33
17	11	34
17	15	35
17	20	37
17	8	38
17	0	39
17	16	40
17	16	41
17	8	42
17	12	43
17	15	44
17	4	45
17	11	46
17	16	47
17	11	48
17	12	49
17	11	50
17	3	51
17	18	53
17	10	56
17	13	58
17	11	59
17	13	61
17	6	62
17	11	63
17	16	64
17	7	65
17	17	66
17	13	67
17	16	68
17	17	69
17	16	70
17	17	71
17	17	72
17	1	73
17	16	75
17	16	76
17	11	77
17	17	78
17	16	79
17	11	80
17	17	81
17	11	82
17	17	84
17	11	85
17	1	86
17	17	87
17	15	88
17	15	89
17	0	90
17	15	93
17	16	94
17	16	95
17	17	96
17	15	97
17	0	98
17	16	99
17	15	100
17	0	101
17	13	102
17	15	103
18	15	0
18	8	1
18	18	2
18	9	3
18	5	4
18	8	5
18	20	6
18	8	7
18	18	8
18	8	9
18	20	11
18	5	12
18	0	13
18	9	14
18	18	15
18	5	16
18	5	17
18	23	18
18	8	19
18	5	20
18	8	21
18	12	22
18	9	24
18	20	25
18	9	26
18	8	27
18	16	28
18	15	29
18	11	30
18	12	31
18	12	33
18	15	34
18	11	35
18	16	37
18	4	38
18	15	39
18	12	40
18	12	41
18	4	42
18	16	43
18	16	44
18	15	46
18	4	47
18	16	49
18	5	50
18	7	51
18	7	52
18	0	53
18	3	54
18	7	55
18	6	56
18	7	57
18	7	58
18	7	61
18	10	62
18	6	63
18	17	64
18	17	65
18	16	66
18	16	67
18	17	68
18	16	69
18	17	70
18	16	71
18	16	72
18	6	73
18	7	74
18	17	75
18	17	76
18	6	77
18	16	78
18	17	79
18	6	80
18	16	81
18	15	82
18	15	83
18	16	84
18	6	86
18	16	87
18	10	88
18	15	90
18	17	91
18	17	92
18	10	93
18	17	94
18	17	95
18	7	96
18	1	97
18	15	98
18	17	99
18	10	100
18	15	101
18	16	102
18	10	103
19	11	0
19	11	1
19	12	2
19	16	3
19	20	4
19	9	5
19	18	6
19	11	7
19	11	9
19	11	10
19	18	11
19	20	12
19	16	13
19	16	14
19	12	15
19	20	16
19	16	18
19	23	19
19	20	20
19	11	21
19	15	22
19	8	23
19	16	24
19	18	25
19	16	26
19	15	27
19	4	29
19	15	31
19	16	32
19	4	34
19	16	35
19	16	36
19	2	37
19	15	38
19	20	39
19	15	40
19	15	41
19	2	43
19	8	44
19	4	46
19	18	47
19	20	48
19	2	49
19	4	50
19	10	51
19	11	52
19	7	53
19	18	54
19	11	55
19	10	57
19	11	58
19	17	59
19	16	60
19	16	62
19	18	64
19	15	65
19	11	66
19	11	67
19	18	68
19	2	69
19	15	70
19	2	71
19	2	72
19	17	73
19	11	74
19	15	75
19	13	76
19	4	77
19	2	78
19	18	79
19	17	80
19	2	81
19	4	82
19	4	83
19	11	84
19	17	85
19	17	86
19	2	87
19	16	88
19	7	89
19	4	90
19	15	91
19	15	92
19	16	93
19	15	94
19	15	95
19	0	96
19	7	97
19	17	98
19	7	100
19	4	101
19	2	102
20	4	1
20	9	2
20	5	3
20	20	5
20	20	7
20	1	8
20	20	9
20	20	10
20	8	11
20	9	12
20	5	13
20	5	14
20	1	15
20	11	16
20	11	17
20	15	18
20	20	19
20	23	20
20	20	21
20	8	22
20	18	23
20	18	24
20	8	25
20	15	26
20	16	27
20	8	28
20	11	29
20	15	30
20	16	31
20	15	32
20	16	33
20	11	34
20	15	36
20	8	37
20	0	39
20	16	40
20	16	41
20	16	42
20	8	43
20	15	44
20	4	45
20	11	46
20	8	47
20	11	48
20	8	49
20	11	50
20	16	51
20	3	52
20	18	53
20	7	54
20	3	55
20	10	56
20	3	57
20	3	58
20	11	59
20	6	60
20	6	62
20	11	63
20	7	64
20	7	65
20	17	66
20	17	67
20	7	68
20	7	69
20	16	70
20	7	71
20	7	72
20	11	73
20	17	74
20	16	75
20	7	76
20	11	77
20	7	78
20	7	79
20	11	80
20	7	81
20	11	82
20	11	83
20	17	84
20	11	85
20	11	86
20	7	87
20	15	88
20	15	89
20	11	90
20	16	91
20	16	92
20	16	94
20	16	95
20	7	96
20	15	97
20	0	98
20	16	99
20	1	101
20	15	103
21	9	0
21	9	1
21	20	2
21	8	3
21	20	4
21	9	5
21	18	6
21	9	7
21	12	8
21	9	9
21	9	10
21	5	11
21	20	12
21	8	13
21	16	14
21	12	15
21	20	16
21	20	17
21	16	18
21	9	19
21	20	20
21	23	21
21	15	22
21	8	23
21	16	24
21	15	25
21	15	27
21	11	28
21	4	29
21	16	30
21	15	31
21	16	32
21	15	33
21	16	35
21	16	36
21	11	37
21	15	38
21	4	39
21	15	41
21	15	42
21	11	43
21	0	45
21	4	46
21	15	47
21	12	48
21	11	49
21	20	50
21	10	51
21	10	52
21	7	53
21	18	54
21	10	55
21	3	56
21	10	57
21	10	58
21	17	59
21	16	62
21	17	63
21	15	64
21	15	65
21	11	66
21	11	67
21	1	69
21	15	70
21	1	71
21	11	72
21	4	73
21	11	74
21	15	75
21	15	76
21	17	77
21	11	78
21	15	79
21	13	80
21	11	81
21	4	83
21	11	84
21	17	85
21	4	86
21	1	87
21	7	89
21	4	90
21	15	91
21	15	92
21	16	93
21	18	94
21	15	95
21	0	96
21	7	97
21	4	98
21	15	99
21	7	100
21	4	101
21	11	102
21	16	103
22	5	0
22	8	2
22	12	3
22	8	4
22	5	5
22	9	6
22	5	7
22	8	8
22	5	9
22	5	10
22	9	11
22	8	12
22	4	13
22	12	14
22	8	15
22	8	16
22	8	17
22	12	18
22	5	19
22	8	20
22	5	21
22	23	22
22	12	24
22	9	25
22	12	26
22	9	27
22	18	28
22	12	30
22	9	31
22	12	32
22	9	33
22	16	34
22	12	35
22	12	36
22	18	37
22	9	38
22	16	39
22	9	40
22	9	42
22	18	43
22	20	44
22	15	45
22	8	46
22	1	47
22	8	48
22	18	49
22	16	50
22	18	51
22	6	52
22	7	53
22	10	54
22	6	55
22	7	56
22	18	57
22	6	58
22	7	59
22	6	61
22	7	62
22	16	63
22	1	64
22	10	65
22	15	66
22	6	67
22	10	68
22	18	69
22	10	70
22	18	71
22	15	72
22	16	73
22	18	74
22	10	75
22	10	76
22	16	77
22	15	78
22	10	79
22	16	80
22	15	81
22	16	83
22	15	84
22	16	85
22	16	86
22	18	87
22	4	88
22	17	89
22	16	90
22	10	91
22	10	92
22	10	94
22	10	95
22	15	96
22	17	97
22	16	98
22	10	99
22	17	100
22	16	101
22	18	102
23	8	0
23	16	1
23	18	2
23	5	4
23	16	5
23	14	6
23	16	7
23	5	8
23	16	9
23	20	11
23	5	12
23	5	15
23	5	16
23	5	17
23	11	18
23	16	19
23	18	20
23	16	21
23	14	22
23	23	23
23	11	24
23	14	25
23	11	26
23	20	27
23	16	28
23	15	29
23	11	30
23	20	31
23	11	32
23	20	33
23	15	34
23	11	35
23	11	36
23	16	37
23	20	38
23	18	39
23	14	40
23	20	42
23	16	43
23	11	44
23	8	45
23	15	46
23	4	47
23	15	48
23	16	49
23	16	52
23	1	53
23	3	54
23	16	55
23	6	56
23	16	57
23	18	59
23	10	60
23	16	61
23	10	62
23	6	63
23	3	64
23	16	66
23	16	67
23	16	69
23	3	70
23	16	71
23	16	72
23	18	73
23	7	74
23	17	75
23	6	77
23	16	78
23	13	79
23	15	80
23	16	81
23	15	82
23	15	83
23	16	84
23	6	85
23	18	86
23	16	87
23	1	88
23	11	89
23	15	90
23	3	91
23	13	92
23	1	93
23	4	94
23	17	95
23	7	96
23	11	97
23	18	98
23	3	99
23	11	100
23	16	102
23	11	103
24	8	0
24	8	1
24	5	2
24	9	3
24	5	4
24	8	5
24	4	6
24	8	7
24	5	8
24	8	9
24	8	10
24	4	11
24	5	12
24	1	13
24	5	16
24	5	17
24	9	18
24	8	19
24	18	20
24	8	21
24	12	22
24	9	23
24	23	24
24	12	25
24	9	26
24	12	27
24	8	28
24	15	29
24	9	30
24	12	31
24	9	32
24	12	33
24	15	34
24	9	35
24	9	36
24	8	37
24	12	38
24	15	39
24	12	40
24	4	41
24	12	42
24	9	44
24	8	45
24	15	46
24	18	48
24	8	49
24	5	50
24	7	52
24	0	53
24	13	54
24	7	55
24	6	56
24	7	57
24	7	58
24	6	59
24	1	60
24	7	61
24	10	62
24	6	63
24	13	64
24	13	65
24	7	66
24	7	67
24	7	69
24	17	70
24	7	72
24	6	73
24	7	74
24	13	75
24	6	77
24	7	78
24	13	79
24	18	80
24	7	81
24	15	82
24	15	83
24	7	84
24	6	85
24	6	86
24	7	87
24	10	88
24	10	89
24	15	90
24	13	91
24	13	92
24	10	93
24	13	95
24	7	96
24	10	97
24	13	99
24	10	100
24	15	101
