head	rel	tail
/m/015fr	/location/location/contains	/m/06gmr
/m/033g4d	/film/film/production_companies	/m/05h4t7
/m/08w7vj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01wbg84
/m/0pqc5	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/05ksh
/m/0fm2_	/location/administrative_division/country	/m/07ssc
/m/0277jc	/education/educational_institution/students_graduates./education/education/student	/m/04jzj
/m/0hv1t	/award/award_winning_work/awards_won./award/award_honor/award	/m/0gq_v
/m/05fg2	/people/person/nationality	/m/02jx1
/m/069q4f	/award/award_winning_work/awards_won./award/award_honor/award	/m/07cbcy
/m/05vsxz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0785v8
/m/02knnd	/people/person/places_lived./people/place_lived/location	/m/0284jb
/m/04dn09n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0gmcwlb
/m/01qhm_	/people/ethnicity/people	/m/01rh0w
/m/0xzly	/music/performance_role/track_performances./music/track_contribution/role	/m/01vdm0
/m/054krc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bscw
/m/07y9w5	/film/film/production_companies	/m/054lpb6
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/04_tv
/m/03jldb	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02wcx8c
/m/01jv1z	/music/record_label/artist	/m/01r9fv
/m/07bs0	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/01mjq
/m/030_1m	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/026n4h6
/m/07fq1y	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01g257
/m/04lgymt	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01vvydl
/m/02p21g	/influence/influence_node/influenced_by	/m/01nczg
/m/0gxtknx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06bnz
/m/0gztl	/business/business_operation/industry	/m/0vg8
/m/02847m9	/film/film/personal_appearances./film/personal_film_appearance/person	/m/0157m
/m/02lxj_	/people/person/religion	/m/051kv
/m/02lg9w	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01l1sq
/m/02tr7d	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0ck27z
/m/0k611	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0sxfd
/m/0fxgg9	/music/genre/artists	/m/03t9sp
/m/08815	/education/educational_institution/students_graduates./education/education/student	/m/01d494
/m/02hnl	/music/performance_role/regular_performances./music/group_membership/group	/m/05crg7
/m/02n9nmz	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02q5g1z
/m/01kkg5	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/0dgrmp
/m/0gsg7	/tv/tv_network/programs./tv/tv_network_duration/program	/m/02bg8v
/m/01c59k	/people/person/profession	/m/020xn5
/m/0845v	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/03gk2
/m/0ft7sr	/people/person/nationality	/m/02jx1
/m/039g82	/film/actor/film./film/performance/film	/m/06rmdr
/m/0gs9p	/award/award_category/winners./award/award_honor/ceremony	/m/0dth6b
/m/09vc4s	/people/ethnicity/people	/m/015882
/m/02qw1zx	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/0bx8pn
/m/02lnhv	/people/person/place_of_birth	/m/016v46
/m/07s6prs	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05ztm4r
/m/09146g	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/047yc
/m/01vrncs	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02wh75
/m/07wbk	/government/political_party/politicians_in_this_party./government/political_party_tenure/politician	/m/083pr
/m/0_7w6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05v8c
/m/06s6l	/location/country/form_of_government	/m/018wl5
/m/0c94fn	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0dr_4
/m/01nd2c	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/01gtbb	/government/legislative_session/members./government/government_position_held/district_represented	/m/05k7sb
/m/01hmnh	/media_common/netflix_genre/titles	/m/02vqhv0
/m/026t6	/music/performance_role/track_performances./music/track_contribution/role	/m/05r5c
/m/0jym0	/film/film/genre	/m/0clz1b
/m/099ty	/location/location/time_zones	/m/02hczc
/m/05z7c	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw
/m/018grr	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/034qzw
/m/02n4kr	/media_common/netflix_genre/titles	/m/02c638
/m/019f4v	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02__34
/m/02v1m7	/award/award_category/winners./award/award_honor/award_winner	/m/0l56b
/m/04jlgp	/people/person/nationality	/m/02jx1
/m/06f41	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0163v
/m/0dq630k	/music/performance_role/regular_performances./music/group_membership/role	/m/07gql
/m/07nt8p	/film/film/country	/m/01mjq
/m/02cyfz	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/011yd2
/m/05b4rcb	/film/film_set_designer/film_sets_designed	/m/03kxj2
/m/07b2lv	/people/person/nationality	/m/02jx1
/m/02wt0	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/07z5n
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0ds35l9
/m/04fhxp	/film/actor/film./film/performance/film	/m/06v9_x
/m/047sxrj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0288fyj
/m/0d05w3	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/0l6mp
/m/041rx	/people/ethnicity/people	/m/0kvrb
/m/04kxsb	/award/award_category/nominees./award/award_nomination/nominated_for	/m/042y1c
/m/04q00lw	/film/film/story_by	/m/03wpmd
/m/01n8_g	/people/person/profession	/m/01d_h8
/m/0k4d7	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/081nh
/m/085ccd	/film/film/featured_film_locations	/m/080h2
/m/07lnk	/music/genre/artists	/m/01vvpjj
/m/0127m7	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05f4m9q
/m/02vxq9m	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03rjj
/m/01mtqf	/people/cause_of_death/people	/m/05pq9
/m/01k7xz	/education/educational_institution/students_graduates./education/education/student	/m/0gd5z
/m/0fg04	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/01kf4tt	/film/film/film_production_design_by	/m/04kj2v
/m/016sp_	/award/award_nominee/award_nominations./award/award_nomination/award	/m/026mfs
/m/0h0wc	/people/person/gender	/m/02zsn
/m/016fyc	/film/film/produced_by	/m/07nznf
/m/02hgm4	/award/award_category/winners./award/award_honor/award_winner	/m/032nwy
/m/012_53	/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program	/m/06hwzy
/m/0g2dz	/music/performance_role/regular_performances./music/group_membership/role	/m/05148p4
/m/05whq_9	/people/person/profession	/m/01d_h8
/m/016_mj	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/01vs_v8
/m/083skw	/award/award_winning_work/awards_won./award/award_honor/award	/m/0gq9h
/m/02q56mk	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/0306ds	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05th8t
/m/01p3ty	/film/film/written_by	/m/04b19t
/m/02rytm	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/01kcd	/music/performance_role/regular_performances./music/group_membership/role	/m/018j2
/m/06b1q	/sports/sports_position/players./sports/sports_team_roster/team	/m/07k53y
/m/0dq630k	/music/performance_role/regular_performances./music/group_membership/role	/m/018j2
/m/06w6_	/people/person/gender	/m/02zsn
/m/017_1x	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/0dgrmp
/m/02mxw0	/film/actor/film./film/performance/film	/m/0j_t1
/m/024n3z	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01v9l67
/m/01hmnh	/media_common/netflix_genre/titles	/m/0h1v19
/m/02hnl	/music/instrument/instrumentalists	/m/02whj
/m/038rzr	/film/actor/film./film/performance/film	/m/04f52jw
/m/041mt	/influence/influence_node/influenced_by	/m/08433
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/institution	/m/078bz
/m/060bp	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/088xp
/m/01kj0p	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04y9dk
/m/018y2s	/people/person/profession	/m/039v1
/m/082scv	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/036gdw
/m/0klh7	/people/person/place_of_birth	/m/0cr3d
/m/025n3p	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01lbp
/m/016h9b	/people/deceased_person/place_of_death	/m/0rnmy
/m/02j9z	/base/locations/continents/countries_within	/m/01mjq
/m/0c94fn	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0ddt_
/m/0161sp	/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity	/m/05dbf
/m/027c95y	/award/award_category/winners./award/award_honor/award_winner	/m/0gr36
/m/02qvl7	/sports/sports_position/players./sports/sports_team_roster/team	/m/0c41y70
/m/03rhqg	/music/record_label/artist	/m/089tm
/m/046lt	/people/person/profession	/m/03gjzk
/m/0h3xztt	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05qx1
/m/01jfsb	/media_common/netflix_genre/titles	/m/04sntd
/m/05d6kv	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0cfhfz
/m/0gvbw	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	/m/04306rv
/m/01n4w	/location/location/contains	/m/0d1qn
/m/0p8jf	/influence/influence_node/influenced_by	/m/0379s
/m/0cv3w	/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	/m/0f4vbz
/m/07s93v	/people/person/profession	/m/02jknp
/m/0j43swk	/film/film/produced_by	/m/01f8ld
/m/0229rs	/music/record_label/artist	/m/089tm
/m/0gkz15s	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/047yc
/m/09v5bdn	/people/ethnicity/people	/m/01sl1q
/m/01438g	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0686zv
/m/03mh_tp	/film/film/production_companies	/m/08wjc1
/m/01y8zd	/education/educational_institution/school_type	/m/05jxkf
/m/05qd_	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01l29r
/m/0693l	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01w02sy
/m/0lbj1	/people/person/profession	/m/0dz3r
/m/015v3r	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0b_dy
/m/02lgj6	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02p_ycc
/m/01w806h	/music/artist/track_contributions./music/track_contribution/role	/m/01v1d8
/m/0p3sf	/music/artist/track_contributions./music/track_contribution/role	/m/05r5c
/m/0bzk2h	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0c_j9x
/m/01q4qv	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gr4k
/m/055c8	/award/award_nominee/award_nominations./award/award_nomination/award	/m/054ky1
/m/0crc2cp	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0hzlz
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01y17m
/m/02w9sd7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05j82v
/m/03vgp7	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04smkr
/m/0bj9k	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdwqv
/m/05ldnp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02p65p
/m/0c8qq	/film/film/genre	/m/02p0szs
/m/01438g	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09qv_s
/m/03bnv	/music/artist/track_contributions./music/track_contribution/role	/m/042v_gx
/m/01yjl	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	/m/02pq_rp
/m/0d9_96	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/027xbpw
/m/0j43swk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/02w4v	/music/genre/artists	/m/03qmj9
/m/09g7vfw	/film/film/edited_by	/m/02qggqc
/m/03c7tr1	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02x3lt7
/m/0qm9n	/film/film/story_by	/m/017xm3
/m/088q4	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0hzlz
/m/07yvsn	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/020xn5
/m/03_9hm	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/0dgrmp
/m/061dn_	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0djlxb
/m/0k611	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07cyl
/m/0151w_	/film/director/film	/m/0dsvzh
/m/011ysn	/film/film/language	/m/03_9r
/m/0f2v0	/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	/m/01z0rcq
/m/017s11	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/03459x
/m/0bq3x	/film/film_subject/films	/m/0c34mt
/m/0f4yh	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/0dnqr
/m/03gyh_z	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0gq_v
/m/02qvyrt	/award/award_category/nominees./award/award_nomination/nominated_for	/m/05jzt3
/m/05fkf	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/07z1m
/m/02w7gg	/people/ethnicity/people	/m/02fx3c
/m/07hwkr	/people/ethnicity/people	/m/01k5zk
/m/04dn09n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0kxf1
/m/04psyp	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03lt8g
/m/03v3xp	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04cj79
/m/0gh65c5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ssc
/m/0gvx_	/award/award_category/winners./award/award_honor/ceremony	/m/0bzn6_
/m/0frsw	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c9jp
/m/03m6t5	/base/americancomedy/celebrity_impressionist/celebrities_impersonated	/m/015_30
/m/03g90h	/film/film/genre	/m/015w9s
/m/03cvwkr	/film/film/produced_by	/m/02vyw
/m/02tfl8	/medicine/symptom/symptom_of	/m/025hl8
/m/02x73k6	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0jqp3
/m/0gqzz	/award/award_category/winners./award/award_honor/ceremony	/m/0gmdkyy
/m/01vlj1g	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/03lrht
/m/0g5b0q5	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01d8yn
/m/02_p5w	/film/actor/film./film/performance/film	/m/023p7l
/m/02k13d	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/01_8w2
/m/012vwb	/education/educational_institution/school_type	/m/05jxkf
/m/018grr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/07cbcy
/m/0kw4j	/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency	/m/03z19
/m/0jgx	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/06sks6
/m/026t6	/music/performance_role/track_performances./music/track_contribution/role	/m/02bxd
/m/01c0cc	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/03nfmq
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01b1pf
/m/07lnk	/music/genre/parent_genre	/m/08cyft
/m/02q636	/education/educational_institution/school_type	/m/01rs41
/m/07g2v	/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity	/m/01lbp
/m/01vrkdt	/people/person/gender	/m/02zsn
/m/019f4v	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0bm2g
/m/03bx2lk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05v8c
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/student	/m/03lt8g
/m/099bk	/influence/influence_node/influenced_by	/m/0372p
/m/05qd_	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0kx4m
/m/04cw0j	/award/award_winner/awards_won./award/award_honor/award_winner	/m/07h07
/m/025mb9	/award/award_category/winners./award/award_honor/award_winner	/m/037lyl
/m/01c8v0	/people/person/places_lived./people/place_lived/location	/m/0hyxv
/m/05b1610	/award/award_category/nominees./award/award_nomination/nominated_for	/m/074w86
/m/02vyh	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/07z1m
/m/011k_j	/music/performance_role/track_performances./music/track_contribution/role	/m/05842k
/m/02wb6yq	/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	/m/0dl567
/m/03s0w	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0824r
/m/07kb7vh	/film/film/production_companies	/m/0g1rw
/m/017yfz	/people/person/profession	/m/0n1h
/m/0x67	/people/ethnicity/people	/m/01kh2m1
/m/02rq8k8	/film/film/featured_film_locations	/m/0156q
/m/0134w7	/people/person/places_lived./people/place_lived/location	/m/02jx1
/m/02wkmx	/award/award_category/winners./award/award_honor/award_winner	/m/01f7v_
/m/016ndm	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/05kr_
/m/028qdb	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03k0yw
/m/057dxsg	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05v1sb
/m/0fbx6	/people/person/gender	/m/02zsn
/m/03lsq	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/02g_6x
/m/0c2dl	/influence/influence_node/influenced_by	/m/06whf
/m/07kc_	/music/performance_role/track_performances./music/track_contribution/role	/m/01xqw
/m/015pxr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdwqv
/m/0gvx_	/award/award_category/nominees./award/award_nomination/nominated_for	/m/06929s
/m/01438g	/award/award_winner/awards_won./award/award_honor/award_winner	/m/022wxh
/m/077g7n	/government/legislative_session/members./government/government_position_held/district_represented	/m/07z1m
/m/0fby2t	/film/actor/film./film/performance/film	/m/0fz3b1
/m/0cnl1c	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0cnl09
/m/02cx90	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01x15dc
/m/01ty7ll	/people/person/place_of_birth	/m/06wxw
/m/06b0d2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/038g2x
/m/02sdk9v	/sports/sports_position/players./sports/sports_team_roster/team	/m/065zf3p
/m/0bfvw2	/award/award_category/winners./award/award_honor/award_winner	/m/03z509
/m/0qf11	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03tk6z
/m/03xp8d5	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0fc9js
/m/06ryl	/organization/organization_member/member_of./organization/organization_membership/organization	/m/0j7v_
/m/0979zs	/music/performance_role/track_performances./music/track_contribution/role	/m/03gvt
/m/0c1gj5	/sports/sports_team/sport	/m/03tmr
/m/0674cw	/people/person/profession	/m/02jknp
/m/011k_j	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/0395lw
/m/01vsnff	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/017xm3
/m/0czyxs	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw
/m/01900g	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03yj_0n
/m/086nl7	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01_x6d
/m/0bkj86	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0bx8pn
/m/01pcbg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09qvc0
/m/062zjtt	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/0f8pz	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x17c2
/m/02md_2	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/01ync
/m/045zr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02gdjb
/m/017s11	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/02wgk1
/m/027rwmr	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0hgnl3t
/m/01gb54	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/011wtv
/m/02j3d4	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01m15br
/m/0gywn	/music/genre/artists	/m/012z8_
/m/011_6p	/music/performance_role/track_performances./music/track_contribution/role	/m/0bmnm
/m/026mg3	/award/award_category/winners./award/award_honor/award_winner	/m/025l5
/m/03xq0f	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0c3ybss
/m/0gqyl	/award/award_category/winners./award/award_honor/ceremony	/m/0fzrtf
/m/0dvmd	/award/award_winner/awards_won./award/award_honor/award_winner	/m/042xrr
/m/044k8	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0p7h7
/m/02vkdwz	/sports/sports_position/players./sports/sports_team_roster/team	/m/03ttn0
/m/03gt46z	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/04gnbv1
/m/024swd	/people/person/profession	/m/03gjzk
/m/0gqng	/award/award_category/winners./award/award_honor/ceremony	/m/0bzkgg
/m/07c52	/media_common/netflix_genre/titles	/m/02sqkh
/m/0229rs	/music/record_label/artist	/m/0394y
/m/080lkt7	/film/film/music	/m/03h610
/m/03dpqd	/film/actor/film./film/performance/film	/m/0fgrm
/m/0gv40	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0jsqk
/m/05c9zr	/film/film/produced_by	/m/05nn4k
/m/0229rs	/music/record_label/artist	/m/026spg
/m/04cl1	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09qv3c
/m/05cj_j	/film/film/written_by	/m/03thw4
/m/07y_7	/music/performance_role/track_performances./music/track_contribution/role	/m/01vdm0
/m/0cm03	/people/person/nationality	/m/07ssc
/m/0gkz3nz	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0dxtw
/m/0fm3b5	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04nnpw
/m/09mfvx	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0dtw1x
/m/043vc	/sports/sports_team/roster./american_football/football_roster_position/position	/m/01_9c1
/m/02hsgn	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdwqv
/m/0145rs	/music/genre/artists	/m/03y82t6
/m/04dn09n	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0_b9f
/m/04tr1	/organization/organization_member/member_of./organization/organization_membership/organization	/m/0gkjy
/m/077g7n	/government/legislative_session/members./government/government_position_held/district_represented	/m/0g0syc
/m/03ryn	/location/country/form_of_government	/m/01fpfn
/m/021yzs	/people/person/profession	/m/03gjzk
/m/0drtv8	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0g9lm2
/m/03rhqg	/music/record_label/artist	/m/047cx
