head	rel	tail
/m/01grnp	/government/legislative_session/members./government/government_position_held/district_represented	/m/01x73
/m/0hkq4	/location/location/contains	/m/0m_xy
/m/01y3c	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/05zm34
/m/0pz91	/film/actor/film./film/performance/film	/m/02f6g5
/m/01pgp6	/film/film/production_companies	/m/016tt2
/m/017fp	/media_common/netflix_genre/titles	/m/09gq0x5
/m/034np8	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/030hcs
/m/01yhm	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/01j_9c
/m/09mq4m	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02nhxf
/m/02bp37	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/03z5xd
/m/03k9fj	/media_common/netflix_genre/titles	/m/015x74
/m/0m491	/film/film/featured_film_locations	/m/01_d4
/m/04njml	/award/award_category/winners./award/award_honor/award_winner	/m/01jrz5j
/m/07gyv	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/02vzc
/m/021p26	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02nzb8
/m/04myfb7	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04mz10g
/m/06t61y	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/065jlv
/m/07w5rq	/education/educational_institution/school_type	/m/01_srz
/m/04rzd	/music/instrument/instrumentalists	/m/0zjpz
/m/02hft3	/education/educational_institution/campuses	/m/02hft3
/m/02lf70	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01r42_g
/m/03fvqg	/people/person/place_of_birth	/m/0sg6b
/m/02fb1n	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdw6t
/m/0j2pg	/sports/sports_team/colors	/m/083jv
/m/09g8vhw	/film/film/language	/m/02h40lc
/m/02zmh5	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/048qrd
/m/035dk	/organization/organization_member/member_of./organization/organization_membership/organization	/m/02vk52z
/m/02_j7t	/film/actor/film./film/performance/film	/m/0gydcp7
/m/04rzd	/music/performance_role/regular_performances./music/group_membership/role	/m/028tv0
/m/01wxyx1	/film/actor/film./film/performance/film	/m/0gvrws1
/m/05qw5	/people/person/place_of_birth	/m/01_d4
/m/0f8l9c	/location/country/second_level_divisions	/m/0l9rg
/m/0f4_l	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01pvkk
/m/01f7j9	/people/person/profession	/m/02krf9
/m/01xcqc	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bfvd4
/m/0bfvd4	/award/award_category/winners./award/award_honor/ceremony	/m/0gvstc3
/m/09k2t1	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/07ss8_
/m/0ymc8	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/0jt5zcn
/m/03qnvdl	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d060g
/m/0ch26b_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05sb1
/m/0453t	/influence/influence_node/influenced_by	/m/0j3v
/m/0fqpc7d	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/03jvmp
/m/0dclg	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/040fv
/m/059_c	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/07srw
/m/06xj93	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02nzb8
/m/0721cy	/people/person/profession	/m/02krf9
/m/06k02	/music/artist/contribution./music/recording_contribution/performance_role	/m/0l14qv
/m/04xvlr	/media_common/netflix_genre/titles	/m/020y73
/m/0661m4p	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05v10
/m/0q19t	/education/educational_institution/colors	/m/083jv
/m/065zr	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/075mb
/m/0ddjy	/film/film/written_by	/m/02fcs2
/m/02sgy	/music/performance_role/track_performances./music/track_contribution/role	/m/01bns_
/m/015gw6	/award/award_winner/awards_won./award/award_honor/award_winner	/m/09fqtq
/m/028d4v	/film/actor/film./film/performance/film	/m/02stbw
/m/07gp9	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0tc7
/m/02bjhv	/education/educational_institution_campus/educational_institution	/m/02bjhv
/m/02x258x	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0661ql3
/m/01b7b	/people/profession/specialization_of	/m/05xjb
/m/01mmslz	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01csrl
/m/0m9p3	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/01xsbh
/m/072twv	/people/person/profession	/m/02pjxr
/m/0f8l9c	/location/location/contains	/m/09nyf
/m/021bmf	/music/performance_role/track_performances./music/track_contribution/role	/m/01wy6
/m/01f7kl	/film/film/cinematography	/m/0f3zf_
/m/0c6qh	/film/actor/film./film/performance/film	/m/0418wg
/m/07x4qr	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05b4w
/m/05hdf	/film/actor/film./film/performance/film	/m/06g77c
/m/046b0s	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/024rgt
/m/0k2sk	/film/film/featured_film_locations	/m/0dc95
/m/016r9z	/olympics/olympic_games/participating_countries	/m/03rk0
/m/0171cm	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/06mmb	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0c01c
/m/02lf1j	/film/actor/film./film/performance/film	/m/0pvms
/m/03j0br4	/music/group_member/membership./music/group_membership/group	/m/02r1tx7
/m/0147dk	/film/actor/film./film/performance/film	/m/01719t
/m/083q7	/people/person/religion	/m/0631_
/m/03xgm3	/people/person/places_lived./people/place_lived/location	/m/0d234
/m/02js6_	/film/actor/film./film/performance/film	/m/0gz6b6g
/m/0bdw6t	/award/award_category/winners./award/award_honor/award_winner	/m/043js
/m/01n7q	/location/statistical_region/religions./location/religion_percentage/religion	/m/01y0s9
/m/0cwy47	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/0hkxq	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0838f
/m/02ld6x	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02qyxs5
/m/01g888	/music/genre/artists	/m/016fmf
/m/05zksls	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/05c46y6
/m/02vm9nd	/award/award_category/winners./award/award_honor/ceremony	/m/0jt3qpk
/m/0fbvqf	/award/award_category/category_of	/m/0gcf2r
/m/0h53p1	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06chf
/m/01wj92r	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03h_fk5
/m/02qdgx	/music/genre/artists	/m/02w4fkq
/m/06x4l_	/music/artist/track_contributions./music/track_contribution/role	/m/013y1f
/m/04x_3	/education/field_of_study/students_majoring./education/education/student	/m/06pwf6
/m/04mqgr	/award/award_category/winners./award/award_honor/award_winner	/m/02645b
/m/01vn35l	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f5qb
/m/01wwvc5	/people/person/places_lived./people/place_lived/location	/m/0ftxw
/m/03_vpw	/music/performance_role/regular_performances./music/group_membership/role	/m/018vs
/m/03z20c	/film/film/production_companies	/m/024rgt
/m/017z88	/education/educational_institution/students_graduates./education/education/student	/m/03pmzt
/m/0bt4r4	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0cj2t3
/m/0b1y_2	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/021yc7p
/m/06pwq	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/06n6p
/m/03jqw5	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/07024
/m/0l14md	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/m/0l14j_
/m/0b_5d	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0154j
/m/025n07	/film/film/genre	/m/03k9fj
/m/09x3r	/olympics/olympic_games/participating_countries	/m/03rk0
/m/03rtmz	/government/legislative_session/members./government/government_position_held/district_represented	/m/081mh
/m/04n2r9h	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/02vqsll
/m/01cbwl	/music/genre/parent_genre	/m/01243b
/m/021q0l	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/07tg4
/m/0c7lcx	/people/person/place_of_birth	/m/01531
/m/05h72z	/award/award_nominee/award_nominations./award/award_nomination/award	/m/040njc
/m/0dyb1	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/0sg6b	/location/hud_county_place/place	/m/0sg6b
/m/0d22f	/location/location/time_zones	/m/02lcqs
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/02h40lc
/m/0343h	/influence/influence_node/influenced_by	/m/0f0kz
/m/019rg5	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0kbvv
/m/07s9rl0	/media_common/netflix_genre/titles	/m/0g68zt
/m/01hb1t	/education/educational_institution/students_graduates./education/education/student	/m/01v3s2_
/m/02nzb8	/sports/sports_position/players./sports/sports_team_roster/team	/m/027pwl
/m/01vc5m	/education/educational_institution/school_type	/m/05pcjw
/m/030x48	/people/person/religion	/m/0c8wxp
/m/02qgyv	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/04q5zw	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0fvf9q
/m/06f0dc	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/05l2z4
/m/02nzb8	/sports/sports_position/players./sports/sports_team_roster/team	/m/01l3vx
/m/07h0cl	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02tqm5
/m/0661ql3	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/04gzd
/m/01n073	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	/m/01n7q
/m/0dl4z	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/05qhw
/m/0jvt9	/film/film/genre	/m/03k9fj
/m/06j6l	/music/genre/artists	/m/030155
/m/050rj	/music/performance_role/track_performances./music/track_contribution/role	/m/01bns_
/m/03gwpw2	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0b6tzs
/m/01t07j	/people/person/nationality	/m/0f8l9c
/m/0gj8nq2	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03rt9
/m/048scx	/film/film/genre	/m/07s9rl0
/m/0jwmp	/film/film/language	/m/02h40lc
/m/015f7	/base/popstra/celebrity/breakup./base/popstra/breakup/participant	/m/0j1yf
/m/05qjt	/education/field_of_study/students_majoring./education/education/major_field_of_study	/m/0pf2
/m/05zr6wv	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01jrbv
/m/01wyy_	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/07ym6ss
/m/0pvms	/film/film/genre	/m/06cvj
/m/0b6yp2	/people/person/place_of_birth	/m/04n3l
/m/0ctb4g	/film/film/genre	/m/07s9rl0
/m/064p92m	/people/person/place_of_birth	/m/03rk0
/m/02s62q	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/0hcr
/m/0495ys	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/02bqmq
/m/0b1y_2	/film/film/language	/m/02h40lc
/m/03qgjwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0221zw
/m/016clz	/music/genre/artists	/m/024dgj
/m/012gq6	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01c427
/m/01v3bn	/people/person/places_lived./people/place_lived/location	/m/0z843
/m/0ch26b_	/film/film/produced_by	/m/02pq9yv
/m/040_9	/influence/influence_node/influenced_by	/m/03hnd
/m/04t36	/media_common/netflix_genre/titles	/m/017kct
/m/02_kd	/film/film/executive_produced_by	/m/0b13g7
/m/04n2r9h	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/04y79_n
/m/0bc773	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/081lh
/m/01n7qlf	/people/person/profession	/m/0np9r
/m/0f0kz	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/0cqh6z	/award/award_category/winners./award/award_honor/ceremony	/m/092t4b
/m/03pbf	/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division	/m/04p0c
/m/01l4zqz	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01309x
/m/01ft2l	/film/actor/film./film/performance/film	/m/07024
/m/0dls3	/music/genre/parent_genre	/m/01243b
/m/01pcql	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bdx29
/m/027f2w	/education/educational_degree/people_with_this_degree./education/education/institution	/m/04d5v9
/m/020fcn	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01pvkk
/m/04qmr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f5qb
/m/03kpvp	/film/actor/film./film/performance/film	/m/03r0g9
/m/016tb7	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06hhrs
/m/05_6_y	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/01kwhf
/m/052h3	/influence/influence_node/influenced_by	/m/0gz_
/m/03czrpj	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/093dqjy
/m/03lmx1	/people/ethnicity/languages_spoken	/m/02h40lc
/m/01q32bd	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01wwvc5
/m/05zlld0	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0154j
/m/015wnl	/film/actor/film./film/performance/film	/m/0kvgtf
/m/01lly5	/people/person/places_lived./people/place_lived/location	/m/071cn
/m/09r9dp	/film/actor/film./film/performance/film	/m/07kh6f3
/m/02mplj	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/08vd2q	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01pvkk
/m/02b1cn	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02nzb8
/m/02b2np	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/035yn8	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01pvkk
/m/0gjcrrw	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01znc_
/m/080nwsb	/film/film/genre	/m/07s9rl0
/m/080dyk	/soccer/football_player/current_team./sports/sports_team_roster/team	/m/02b0xq
/m/0bv8h2	/film/film/other_crew./film/film_crew_gig/crewmember	/m/0bbxx9b
/m/0b1f49	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0c6qh
/m/03fyrh	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0sxrz
/m/02dpl9	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01pvkk
/m/07rlg	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/05r4w
/m/01tc9r	/award/award_nominee/award_nominations./award/award_nomination/award	/m/025m8l
/m/091z_p	/award/award_winning_work/awards_won./award/award_honor/award	/m/02x1z2s
/m/01wxyx1	/base/popstra/celebrity/breakup./base/popstra/breakup/participant	/m/019pm_
/m/04y79_n	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04mz10g
/m/0288crq	/people/person/nationality	/m/03rk0
/m/015whm	/film/film/production_companies	/m/01p5yn
/m/0239kh	/music/performance_role/track_performances./music/track_contribution/role	/m/01p970
/m/075cph	/film/film/genre	/m/07s9rl0
/m/0pd6l	/film/film/genre	/m/04xvlr
/m/011yfd	/award/award_winning_work/awards_won./award/award_honor/award	/m/02qt02v
/m/03qgjwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0320fn
/m/02pzz3p	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0gj50
/m/034bs	/influence/influence_node/influenced_by	/m/03hnd
/m/08cx5g	/tv/tv_program/languages	/m/02h40lc
/m/02d478	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/01qscs
/m/01m1zk	/location/hud_county_place/place	/m/01m1zk
/m/096ysw	/music/record_label/artist	/m/016dsy
/m/05mt_q	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f6xy
/m/0143hl	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/01mkq
/m/0cmc26r	/film/film/country	/m/0f8l9c
/m/07jxpf	/film/film/genre	/m/082gq
/m/04gqr	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/01p1b
/m/02r5qtm	/tv/tv_program/languages	/m/02h40lc
/m/0bs0bh	/award/award_category/winners./award/award_honor/ceremony	/m/0h_9252
/m/014g22	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02jsgf
/m/0m7yy	/award/award_category/winners./award/award_honor/award_winner	/m/027_tg
/m/0l14md	/music/performance_role/regular_performances./music/group_membership/group	/m/07yg2
/m/04gtdnh	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01rgcg
/m/036px	/people/person/spouse_s./people/marriage/spouse	/m/03yf3z
/m/026bt_h	/sports/sports_team/roster./american_football/football_roster_position/position	/m/047g8h
/m/032v0v	/film/director/film	/m/070g7
/m/01bv8b	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/02dth1
/m/0nr_q	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0nryt
/m/02md2d	/award/award_winning_work/awards_won./award/award_honor/award	/m/0m7yy
/m/0bqsy	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0j1yf
/m/02x2gy0	/award/award_category/nominees./award/award_nomination/nominated_for	/m/020fcn
/m/04j4tx	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/07mb57
/m/02vzc	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0lgxj
/m/064t9	/music/genre/artists	/m/0dzc16
/m/07tg4	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/04rjg
/m/0g4c1t	/tv/tv_network/programs./tv/tv_network_duration/program	/m/01hn_t
/m/035qlx	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0gtxj2q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015qh
/m/017gl1	/film/film/production_companies	/m/024rgt
/m/0f8l9c	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	/m/05qhw
/m/037mp6	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02nzb8
/m/0b78hw	/influence/influence_node/influenced_by	/m/01bpn
/m/064vjs	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/015qh
/m/01w3v	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/0g26h
/m/02qyp19	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02rn00y
/m/01cj6y	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09sb52
/m/0cwy47	/film/film/genre	/m/082gq
/m/01541z	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04myfb7
/m/033x5p	/education/educational_institution/students_graduates./education/education/student	/m/028q6
/m/02bwc7	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0cqt90
/m/07b3r9	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01b9w3
/m/0h6rm	/education/educational_institution/colors	/m/083jv
/m/01mt1fy	/people/person/profession	/m/02krf9
/m/0gyx4	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/0h32q
/m/055td_	/film/film/story_by	/m/0yfp
/m/09k2t1	/people/person/places_lived./people/place_lived/location	/m/0d35y
