head	rel	tail
/m/0265v21	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/02_1rq
/m/02c6d	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/01t6b4	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/0ckd1
/m/07vc_9	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01kx_81	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03kwtb
/m/0drsm	/location/location/contains	/m/0xy28
/m/04t7ts	/people/person/nationality	/m/09c7w0
/m/0ftf0f	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/06b1q
/m/0w0d	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/035qy
/m/01c9f2	/award/award_category/winners./award/award_honor/ceremony	/m/019bk0
/m/0136g9	/people/person/profession	/m/0dxtg
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/07tl0
/m/011yrp	/film/film/genre	/m/02l7c8
/m/014lc_	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mzp
/m/0223bl	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/022_lg	/people/person/profession	/m/0dxtg
/m/099cng	/award/award_category/winners./award/award_honor/ceremony	/m/0hr6lkl
/m/02vklm3	/sports/sports_team/roster./american_football/football_roster_position/position	/m/06b1q
/m/0cd25	/people/cause_of_death/people	/m/05sq84
/m/0319l	/music/performance_role/regular_performances./music/group_membership/role	/m/0g2dz
/m/0ft5vs	/sports/sports_team/roster./american_football/football_roster_position/position	/m/02g_6j
/m/01wp8w7	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02r1c18	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06c1y
/m/04nw9	/people/person/profession	/m/02hrh1q
/m/06by7	/music/genre/artists	/m/03g5jw
/m/02c4s	/people/person/places_lived./people/place_lived/location	/m/01xd9
/m/09m6kg	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/03ft8	/people/person/nationality	/m/09c7w0
/m/072x7s	/film/film/production_companies	/m/030_1_
/m/010dft	/location/location/contains	/m/01nkcn
/m/0hmr4	/award/award_winning_work/awards_won./award/award_honor/award	/m/02y_rq5
/m/02g_6x	/sports/sports_position/players./sports/sports_team_roster/team	/m/0fgg8c
/m/0170pk	/award/award_winner/awards_won./award/award_honor/award_winner	/m/015rkw
/m/0b_c7	/award/award_nominee/award_nominations./award/award_nomination/award	/m/019f4v
/m/019v9k	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0bthb
/m/02g3gj	/award/award_category/winners./award/award_honor/ceremony	/m/019bk0
/m/08hp53	/people/person/place_of_birth	/m/02_286
/m/02p65p	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/030h95
/m/01p7yb	/people/person/places_lived./people/place_lived/location	/m/02_286
/m/0770cd	/music/artist/track_contributions./music/track_contribution/role	/m/03m5k
/m/05ztm4r	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0806vbn
/m/0kfv9	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/021_rm
/m/017jv5	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/01kf3_9
/m/052gzr	/award/award_nominee/award_nominations./award/award_nomination/award	/m/025m8y
/m/01yc02	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/0l8sx
/m/0mhfr	/music/genre/artists	/m/04r1t
/m/0b82vw	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0l8z1
/m/01cgz	/film/film_subject/films	/m/050gkf
/m/04y9dk	/people/person/place_of_birth	/m/0jcg8
/m/06gp3f	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/06mfvc
/m/0r540	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0gd0c7x	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0kn
/m/0hpt3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/05p1dby
/m/015qsq	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0bj9k
/m/0lv1x	/olympics/olympic_games/sports	/m/06f41
/m/050l8	/location/statistical_region/religions./location/religion_percentage/religion	/m/05sfs
/m/0gx1bnj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/054ky1	/award/award_category/winners./award/award_honor/ceremony	/m/0g5b0q5
/m/015npr	/people/person/gender	/m/05zppz
/m/01hqhm	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02rh1dz
/m/02jxk	/user/ktrueman/default_domain/international_organization/member_states	/m/0345h
/m/01kv4mb	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01vrncs
/m/02rb84n	/film/film/produced_by	/m/06pj8
/m/01sl1q	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03_wj_
/m/056878	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01vsnff
/m/0gr42	/award/award_category/winners./award/award_honor/ceremony	/m/0bvfqq
/m/01364q	/people/person/gender	/m/05zppz
/m/0gs96	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01_1pv
/m/02c638	/film/film/genre	/m/02n4kr
/m/05dbf	/award/award_winner/awards_won./award/award_honor/award_winner	/m/018grr
/m/03lt8g	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/04fzfj	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/030_1m
/m/0p_pd	/influence/influence_node/influenced_by	/m/01wj9y9
/m/0gx_st	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/01q_y0
/m/05148p4	/music/performance_role/regular_performances./music/group_membership/role	/m/051hrr
/m/02qpbqj	/sports/sports_position/players./sports/sports_team_roster/position	/m/02g_6j
/m/0lccn	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01by1l
/m/05k2xy	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/092vkg
/m/019v9k	/education/educational_degree/people_with_this_degree./education/education/institution	/m/07wjk
/m/0d_2fb	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/05c0jwl	/organization/role/leaders./organization/leadership/organization	/m/01k8q5
/m/05p1qyh	/film/film/genre	/m/03npn
/m/0gqwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0yyts
/m/0284n42	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/065z3_x
/m/010hn	/people/person/places_lived./people/place_lived/location	/m/01ktz1
/m/026mfs	/award/award_category/category_of	/m/0c4ys
/m/01dpdh	/award/award_category/winners./award/award_honor/ceremony	/m/0jzphpx
/m/0gs96	/award/award_category/nominees./award/award_nomination/nominated_for	/m/09q5w2
/m/02hct1	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/0738b8
/m/015f47	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/0gs96	/award/award_category/winners./award/award_honor/award_winner	/m/0d07j8
/m/03lrqw	/film/film/produced_by	/m/021lby
/m/047msdk	/film/film/production_companies	/m/025jfl
/m/011j5x	/music/genre/artists	/m/01tp5bj
/m/01hkhq	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0fq9zdn
/m/0gr42	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0p3_y
/m/0gqwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/09p7fh
/m/02x4wr9	/award/award_category/winners./award/award_honor/award_winner	/m/0184dt
/m/05qsxy	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02rghbp
/m/01hww_	/music/performance_role/track_performances./music/track_contribution/role	/m/0g2dz
/m/02vw1w2	/film/film/genre	/m/01jfsb
/m/01trhmt	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01cw51
/m/018pj3	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01dk00
/m/05r5c	/music/performance_role/regular_performances./music/group_membership/role	/m/03m5k
/m/0pmhf	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0c422z4
/m/02qwdhq	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0c0yh4
/m/02hct1	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/032xhg
/m/02xry	/location/location/contains	/m/0ftvz
/m/07k53y	/sports/sports_team/roster./american_football/football_roster_position/position	/m/04nfpk
/m/06pvr	/location/location/contains	/m/0r1jr
/m/047msdk	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/03h3x5	/film/film/country	/m/09c7w0
/m/09qj50	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02xhpl
/m/03t0k1	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0m31m
/m/0g701n	/sports/sports_team/sport	/m/02vx4
/m/0408np	/people/person/gender	/m/05zppz
/m/04t6fk	/film/film/genre	/m/06nbt
/m/0kv238	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/03ckxdg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02q1tc5
/m/01dw4q	/people/person/nationality	/m/09c7w0
/m/0170s4	/film/actor/film./film/performance/film	/m/0170th
/m/0gr42	/award/award_category/nominees./award/award_nomination/nominated_for	/m/07cz2
/m/0m32_	/people/person/profession	/m/02hrh1q
/m/05728w1	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0k4f3
/m/02v4vl	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02sdk9v
/m/0lpjn	/film/actor/film./film/performance/film	/m/021y7yw
/m/075wx7_	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/0cw3yd	/film/film/country	/m/09c7w0
/m/01vv7sc	/people/person/gender	/m/05zppz
/m/0q5hw	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0
/m/0jmj7	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/0cchk3
/m/014dq7	/people/person/profession	/m/0cbd2
/m/0gr4k	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0p4v_
/m/012mrr	/film/film/written_by	/m/06pj8
/m/01x15dc	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0pkyh
/m/0gyy53	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/0gr4k	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0k4f3
/m/02lfcm	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01dy7j
/m/0dgrmp	/sports/sports_position/players./sports/sports_team_roster/team	/m/04112r
/m/082fr	/location/location/contains	/m/03hrz
/m/013cz2	/base/biblioness/bibs_location/country	/m/09c7w0
/m/05bxwh	/people/person/gender	/m/05zppz
/m/05728w1	/people/person/gender	/m/05zppz
/m/045j3w	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mzp
/m/0gr4k	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0kb57
/m/0gkg6	/people/person/profession	/m/02hrh1q
/m/01y665	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/034g2b
/m/0gd5z	/people/person/profession	/m/0cbd2
/m/0g5838s	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0k6nt
/m/02778qt	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/0ckd1
/m/03nt7j	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/01r3y2
/m/0p_sc	/film/film/genre	/m/01jfsb
/m/01swmr	/government/political_party/politicians_in_this_party./government/political_party_tenure/politician	/m/01k165
/m/02g0mx	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/0dvmd
/m/049d1	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/05lf_
/m/03hr1p	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/04wgh
/m/07w8fz	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0ch6mp2
/m/0ybkj	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/014dq7	/people/deceased_person/place_of_burial	/m/018mm4
/m/0ywrc	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/016srn	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01lmj3q
/m/04mpbk	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/019v9k	/education/educational_degree/people_with_this_degree./education/education/student	/m/04cw0j
/m/0mkg	/music/instrument/instrumentalists	/m/0244r8
/m/0840vq	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04k3r_	/sports/sports_team/colors	/m/01g5v
/m/02ctc6	/film/film/country	/m/09c7w0
/m/01f8ld	/award/award_nominee/award_nominations./award/award_nomination/award	/m/019f4v
/m/0162c8	/people/person/profession	/m/02hrh1q
/m/017l96	/music/record_label/artist	/m/0pj9t
/m/0y3_8	/music/genre/artists	/m/02wb6yq
/m/0glj9q	/media_common/netflix_genre/titles	/m/0571m
/m/03mg35	/people/person/profession	/m/02hrh1q
/m/0192hw	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/059gkk	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02lgj6
/m/0gvs1kt	/film/film/production_companies	/m/05qd_
/m/038g2x	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0gd_b_
/m/02fy0z	/education/educational_institution/students_graduates./education/education/student	/m/039g82
/m/01w8sf	/influence/influence_node/influenced_by	/m/073v6
/m/01b_lz	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/03bxsw
/m/0gqz2	/award/award_category/winners./award/award_honor/ceremony	/m/0bz6l9
/m/0jcx	/influence/influence_node/influenced_by	/m/032l1
/m/0342h	/music/instrument/instrumentalists	/m/018y2s
/m/016kz1	/film/film/genre	/m/02l7c8
/m/03mkk4	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02fgdx
/m/0fsm8c	/people/person/gender	/m/05zppz
/m/05148p4	/music/instrument/instrumentalists	/m/0144l1
/m/0kv238	/film/film/music	/m/02bh9
/m/02_xgp2	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0277jc
/m/01bgqh	/award/award_category/winners./award/award_honor/award_winner	/m/0m_v0
/m/0m2gk	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0m2gz
/m/0d06m5	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/04264n	/people/person/nationality	/m/09c7w0
/m/02_4fn	/people/person/gender	/m/05zppz
/m/0mhfr	/music/genre/artists	/m/01vsnff
/m/01fwpt	/people/person/place_of_birth	/m/02_286
/m/03gkn5	/people/person/place_of_birth	/m/0tbql
/m/04gycf	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/039bpc
/m/07bxhl	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0d05w3
/m/035d1m	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0chghy
/m/0c40vxk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/02xtxw	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0391jz
/m/09bg4l	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/026gvfj	/education/educational_institution/students_graduates./education/education/student	/m/01gq0b
/m/0170pk	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0f4x7
/m/0jw67	/film/director/film	/m/04dsnp
/m/02ny6g	/award/award_winning_work/awards_won./award/award_honor/honored_for	/m/07b1gq
/m/0zygc	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/0f6_x	/film/actor/film./film/performance/film	/m/0dtfn
/m/03lt8g	/award/award_winner/awards_won./award/award_honor/award_winner	/m/058ncz
/m/08n9ng	/people/person/profession	/m/0cbd2
/m/01gtcc	/government/legislative_session/members./government/government_position_held/district_represented	/m/05tbn
/m/0gq_v	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01sxdy
/m/026_w57	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/049k07
/m/03h4mp	/people/deceased_person/place_of_burial	/m/018mmj
/m/016fjj	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x73k6
/m/05hd32	/film/film/country	/m/03_3d
/m/02q5xsx	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03y9ccy
/m/0fpj4lx	/base/eating/practicer_of_diet/diet	/m/07_jd
/m/047d21r	/film/film/produced_by	/m/0gg9_5q
/m/027r8p	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03rs8y
/m/04954r	/film/film/genre	/m/02kdv5l
/m/04x4s2	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0c7t58
/m/028knk	/film/actor/film./film/performance/film	/m/09tqkv2
/m/0bmhvpr	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/047lj
/m/0chrwb	/people/person/nationality	/m/09c7w0
/m/0k8z	/organization/organization/place_founded	/m/0r679
/m/063lqs	/people/person/gender	/m/05zppz
/m/01pr6q7	/people/person/gender	/m/05zppz
/m/02_qt	/film/film/featured_film_locations	/m/02_286
/m/054ks3	/award/award_category/winners./award/award_honor/award_winner	/m/0f8pz
/m/015qsq	/award/award_winning_work/awards_won./award/award_honor/award	/m/027c95y
/m/062dn7	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/013_vh
/m/06by7	/music/genre/artists	/m/0bkg4
/m/0btyl	/people/person/profession	/m/02hrh1q
/m/04n_g	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01v40wd	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01vxlbm
/m/024vjd	/award/award_category/winners./award/award_honor/ceremony	/m/0jzphpx
/m/0164nb	/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program	/m/0cpz4k
/m/0kk9v	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/027s39y
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/025v3k
/m/032016	/film/film/genre	/m/01hmnh
/m/0gyh2wm	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/06m6z6	/award/award_nominee/award_nominations./award/award_nomination/award	/m/04dn09n
/m/02g75	/people/person/place_of_birth	/m/0sf9_
/m/05g8ky	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02cm2m	/people/person/profession	/m/02hrh1q
/m/047q2wc	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02v0ff
/m/07cbcy	/award/award_category/winners./award/award_honor/award_winner	/m/0127m7
/m/0jymd	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj
/m/0blpg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03_3d
/m/02lnbg	/music/genre/artists	/m/0lk90
/m/01wgxtl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0gbwp
/m/01l9p	/film/actor/film./film/performance/film	/m/02qmsr
/m/09p35z	/film/film/country	/m/09c7w0
/m/02qwg	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03qbh5
/m/0884hk	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/09hd16
/m/02wxvtv	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/01hkhq	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01w8g3
/m/043s3	/people/person/gender	/m/05zppz
/m/04m_zp	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/015g28
/m/02_sr1	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/04zwjd
/m/01ycck	/film/director/film	/m/0yyg4
/m/0c2ry	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/03n93
/m/077qn	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/01pj7
/m/0498y	/location/administrative_division/country	/m/09c7w0
/m/02lt8	/people/person/gender	/m/05zppz
/m/01f1r4	/education/educational_institution/students_graduates./education/education/major_field_of_study	/m/01lj9
/m/01b65l	/award/award_winning_work/awards_won./award/award_honor/award	/m/027qq9b
/m/0407f	/award/award_nominee/award_nominations./award/award_nomination/award	/m/01by1l
/m/0f4vbz	/film/actor/film./film/performance/film	/m/049mql
/m/0783m_	/people/person/profession	/m/02hrh1q
/m/06by7	/music/genre/artists	/m/01sb5r
/m/05p09zm	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02qzh2
/m/01wy61y	/people/person/place_of_birth	/m/0gqkd
/m/08fn5b	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0dh73w
/m/09lhln	/people/person/gender	/m/05zppz
/m/0d61px	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/09c7w0
/m/0pd57	/film/film/written_by	/m/0171lb
/m/01242_	/film/film/country	/m/09c7w0
/m/0219q	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj
/m/02v406	/film/actor/film./film/performance/film	/m/053rxgm
/m/0gqz2	/award/award_category/winners./award/award_honor/ceremony	/m/05qb8vx
/m/03mkk4	/education/educational_degree/people_with_this_degree./education/education/student	/m/01gy7r
/m/01w5m	/education/educational_institution/students_graduates./education/education/student	/m/04snp2
/m/08jbxf	/people/person/nationality	/m/0chghy
/m/013zdg	/education/educational_degree/people_with_this_degree./education/education/institution	/m/017y26
/m/05k7sb	/location/location/contains	/m/0kqj1
/m/01r93l	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/09l3p
/m/0l0mk	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/04yj5z	/people/person/profession	/m/0dxtg
/m/08qvhv	/people/person/gender	/m/05zppz
/m/012rng	/award/award_nominee/award_nominations./award/award_nomination/award	/m/019f4v
