head	rel	tail
8685188	_hypernym	8630039
5756414	_synset_domain_topic_of	6136258
2769460	_hypernym	4336034
2489288	_member_meronym	2489589
4402746	_has_part	4401088
8305114	_hypernym	8304895
6252743	_derivationally_related_form	740577
7339808	_hypernym	7339653
1107932	_hypernym	1106808
15267536	_derivationally_related_form	2610628
4646548	_hypernym	4616059
2267060	_derivationally_related_form	933154
3918480	_hypernym	3196324
1976477	_member_meronym	1980993
11877193	_hypernym	11876976
654234	_derivationally_related_form	785470
1048569	_hypernym	912473
12768177	_hypernym	11567411
1198779	_derivationally_related_form	3571155
1930512	_derivationally_related_form	14031108
13721177	_hypernym	13716084
2246300	_hypernym	2244956
6987124	_derivationally_related_form	3039087
759335	_derivationally_related_form	1188485
2511510	_hypernym	5225602
10349551	_hypernym	10349243
828779	_derivationally_related_form	7556637
1107726	_hypernym	1106808
12450099	_member_meronym	12450344
695761	_derivationally_related_form	5804491
13993517	_derivationally_related_form	338071
4135315	_hypernym	3872495
13635336	_hypernym	13602526
12130160	_hypernym	12102133
12671157	_member_meronym	12677427
1061320	_verb_group	1449974
3121897	_hypernym	4015204
3129123	_derivationally_related_form	1621555
1693453	_derivationally_related_form	900207
4897762	_derivationally_related_form	2518161
389308	_derivationally_related_form	673095
1313093	_member_meronym	1921559
1233347	_derivationally_related_form	4515129
12096223	_hypernym	11567411
13060451	_member_meronym	13060689
762043	_hypernym	761713
714531	_derivationally_related_form	152018
11455695	_hypernym	8620061
10428004	_derivationally_related_form	6090869
11623304	_hypernym	15098161
1240514	_derivationally_related_form	150762
10506417	_hypernym	10078806
10162354	_hypernym	10284064
8724545	_instance_hypernym	8574314
61595	_derivationally_related_form	692130
2833793	_hypernym	3430551
3450516	_derivationally_related_form	52043
4544979	_hypernym	3899328
712833	_hypernym	712225
9385137	_derivationally_related_form	2469274
1588172	_hypernym	1504437
9029242	_instance_hypernym	8574314
2144460	_hypernym	1644746
8747054	_has_part	8756052
15279957	_has_part	15279596
12165608	_hypernym	11567411
8151490	_member_meronym	9982370
946105	_derivationally_related_form	6482401
1218791	_derivationally_related_form	2888569
4446844	_hypernym	2773037
47172	_derivationally_related_form	3497657
11162582	_instance_hypernym	10547145
6267145	_has_part	6344461
2627292	_hypernym	2626762
9764201	_hypernym	7846
9314603	_hypernym	8500819
2394662	_hypernym	2405390
948071	_derivationally_related_form	6807198
12400720	_has_part	7754684
2735086	_hypernym	3177349
56334	_derivationally_related_form	849982
5317191	_hypernym	5225602
9680657	_derivationally_related_form	2921753
6004685	_synset_domain_topic_of	6000644
6470073	_derivationally_related_form	666510
2159271	_member_meronym	2183697
4890112	_hypernym	4616059
10171219	_hypernym	10311021
2560383	_hypernym	1432517
54059	_hypernym	52548
1753788	_derivationally_related_form	237869
10035430	_derivationally_related_form	1512259
2464866	_derivationally_related_form	10597234
9825750	_hypernym	10521100
2329093	_member_meronym	2329401
9613191	_hypernym	7846
4892084	_hypernym	4616059
13239471	_hypernym	11567411
2400139	_member_meronym	2407959
478217	_hypernym	471711
9278537	_has_part	8569591
11965627	_hypernym	11672400
834460	_hypernym	835267
8454003	_hypernym	8441203
9764201	_derivationally_related_form	2210855
467717	_derivationally_related_form	13373214
85219	_hypernym	83975
47172	_hypernym	50652
2600490	_derivationally_related_form	418903
1002297	_derivationally_related_form	6616806
13521072	_derivationally_related_form	469904
1249724	_also_see	1254013
8430203	_derivationally_related_form	2703539
6433923	_instance_hypernym	6394865
9480699	_hypernym	9334396
11784126	_hypernym	11783920
11726925	_member_meronym	11727358
8149160	_hypernym	8147794
6756831	_hypernym	6756407
11649012	_member_meronym	11649359
11669335	_has_part	11692265
2001858	_hypernym	2000868
1541803	_hypernym	2069551
2354320	_hypernym	2353861
12492106	_hypernym	12491826
1239862	_derivationally_related_form	4166553
14544672	_hypernym	14544335
4550676	_hypernym	3763727
660102	_derivationally_related_form	10506762
10013614	_hypernym	10053808
10343554	_derivationally_related_form	2863464
8340153	_member_meronym	8396537
49770	_hypernym	47945
76400	_derivationally_related_form	3283519
796315	_derivationally_related_form	2545272
7436661	_derivationally_related_form	530017
5553049	_hypernym	5303402
11959489	_member_meronym	11959632
2626265	_hypernym	2625612
480508	_hypernym	479076
7622261	_hypernym	7579076
3730153	_derivationally_related_form	2339413
224260	_hypernym	223983
252710	_derivationally_related_form	9772029
2518161	_derivationally_related_form	4897762
10428004	_synset_domain_topic_of	6090869
804139	_derivationally_related_form	7175575
651991	_derivationally_related_form	5748285
14928885	_hypernym	14836468
3351262	_hypernym	4530566
14425414	_derivationally_related_form	10399491
13201969	_hypernym	11545714
740577	_derivationally_related_form	33020
11773860	_hypernym	11567411
18813	_derivationally_related_form	5678745
364260	_derivationally_related_form	155143
1460029	_hypernym	1458973
7819480	_hypernym	7810907
15278281	_derivationally_related_form	1066542
2582615	_derivationally_related_form	10417168
13460299	_hypernym	29677
8900535	_member_of_domain_region	9826821
9976728	_hypernym	7846
1836809	_hypernym	1504437
1282142	_verb_group	1540693
8544813	_member_meronym	8548733
9954479	_hypernym	9610660
1022420	_derivationally_related_form	5780104
4473432	_has_part	3671473
2687992	_hypernym	3315023
8711974	_instance_hypernym	8702402
8394922	_has_part	8213424
14865800	_hypernym	14971519
2527651	_hypernym	2528380
11889205	_hypernym	12205694
12486397	_hypernym	11744859
6785223	_hypernym	6784003
6340838	_synset_domain_topic_of	6950528
4530566	_hypernym	3125870
851933	_derivationally_related_form	425905
2596888	_hypernym	1432517
10771270	_hypernym	9610660
4849241	_hypernym	4846770
2405390	_verb_group	162688
2102796	_also_see	2106761
13774010	_hypernym	13774115
1374767	_derivationally_related_form	278221
7127006	_hypernym	7109847
6440489	_instance_hypernym	6394865
1946996	_derivationally_related_form	10368920
4576211	_has_part	2889425
10667187	_hypernym	10599354
4110955	_has_part	4111190
479887	_hypernym	479076
1875717	_hypernym	1862557
395698	_hypernym	394813
1769843	_derivationally_related_form	766418
1622779	_hypernym	1621127
7368256	_derivationally_related_form	363493
12302418	_hypernym	11567411
2449183	_hypernym	2441326
8454003	_synset_domain_topic_of	8441203
9087599	_has_part	3020927
11965378	_member_meronym	11965627
2430045	_hypernym	2399000
2096756	_hypernym	2092468
8245802	_member_meronym	10280364
2181013	_member_meronym	2181235
10389398	_hypernym	7846
10292316	_hypernym	10284064
282613	_derivationally_related_form	9895222
11802076	_hypernym	11567411
13973059	_synset_domain_topic_of	1124794
12682054	_member_meronym	12682264
11719468	_member_meronym	11726925
5516848	_synset_domain_topic_of	6057539
1635176	_hypernym	1619354
11663449	_member_meronym	11663813
11544769	_member_meronym	13169219
9768830	_derivationally_related_form	1165290
9987696	_hypernym	9786585
1274171	_instance_hypernym	956485
4993413	_hypernym	4916342
8176077	_member_meronym	8978343
3129123	_derivationally_related_form	1753788
4539648	_hypernym	3000247
9762385	_derivationally_related_form	842989
199707	_derivationally_related_form	1667132
9201301	_has_part	9294413
1730679	_member_meronym	1730812
145929	_synset_domain_topic_of	3082979
27705	_hypernym	992041
3132879	_derivationally_related_form	1672753
7455984	_hypernym	7447261
900207	_derivationally_related_form	1693453
4831727	_derivationally_related_form	1111016
3446268	_synset_domain_topic_of	464894
3022406	_hypernym	3570838
2354950	_member_meronym	2355711
12597798	_hypernym	12583126
1767199	_hypernym	8102555
2761012	_hypernym	2760622
1517966	_hypernym	1503061
7719437	_derivationally_related_form	357332
2578008	_hypernym	2575082
10561613	_derivationally_related_form	1193099
11669335	_hypernym	11675842
10042845	_hypernym	9606527
13872211	_hypernym	13864965
2408281	_derivationally_related_form	10034906
5815	_also_see	6238
1116585	_derivationally_related_form	9615211
3569964	_hypernym	13367070
1498713	_derivationally_related_form	2928413
284798	_derivationally_related_form	1882170
2431785	_hypernym	2430045
1183373	_synset_domain_topic_of	8441203
470386	_derivationally_related_form	951781
9385137	_derivationally_related_form	1552219
9167767	_has_part	9172111
3214051	_hypernym	3740161
1694178	_hypernym	1693783
10273064	_derivationally_related_form	2528380
2616542	_derivationally_related_form	10544232
14060929	_synset_domain_topic_of	6047430
443984	_synset_domain_topic_of	6090869
462092	_derivationally_related_form	4361641
928630	_derivationally_related_form	6252954
14166358	_hypernym	14166118
6020737	_hypernym	5660268
8815858	_member_meronym	9751256
2368336	_also_see	2337667
14555962	_hypernym	14552802
306102	_hypernym	42757
7223450	_derivationally_related_form	1042228
6559365	_derivationally_related_form	1016316
9050730	_instance_hypernym	8574314
2355711	_member_meronym	2355227
4215402	_hypernym	4544979
1130169	_derivationally_related_form	9614684
14466432	_hypernym	14465048
1071090	_hypernym	1141841
9206985	_hypernym	9437454
532892	_derivationally_related_form	588221
13971065	_hypernym	13969243
864680	_hypernym	864226
1719921	_derivationally_related_form	552097
568430	_hypernym	566135
9883452	_hypernym	7846
1408929	_derivationally_related_form	2489589
1035199	_derivationally_related_form	9879297
8686821	_instance_hypernym	8685677
10506762	_derivationally_related_form	660102
4194289	_has_part	3512911
2742842	_verb_group	1535246
2653996	_derivationally_related_form	2944826
786195	_derivationally_related_form	2531199
2409148	_derivationally_related_form	948206
7351909	_derivationally_related_form	1868370
905677	_synset_domain_topic_of	8441203
1731031	_hypernym	1729431
3009633	_hypernym	2684
2559180	_similar_to	2559862
2563497	_member_meronym	2563949
1039330	_derivationally_related_form	10597505
8763193	_instance_hypernym	8544813
2674564	_hypernym	2133435
3374473	_has_part	4412097
10712229	_hypernym	9632274
14633957	_hypernym	14625458
536304	_derivationally_related_form	11515051
11974126	_hypernym	13118707
180413	_hypernym	1215392
1016002	_derivationally_related_form	14485526
9288635	_hypernym	9443453
1412912	_hypernym	1101913
1557517	_hypernym	1556921
5392348	_hypernym	5516848
7369604	_derivationally_related_form	2702830
3358726	_hypernym	2942699
5055503	_hypernym	5055278
2245993	_derivationally_related_form	10721470
730301	_hypernym	235368
6385434	_synset_domain_topic_of	8083599
7445896	_derivationally_related_form	969873
965895	_derivationally_related_form	1565472
12164215	_hypernym	11567411
4882622	_hypernym	4881829
9578465	_synset_domain_topic_of	15253139
7972888	_hypernym	8378819
10341955	_hypernym	7846
12551669	_hypernym	14896714
5315095	_hypernym	5327134
4232153	_hypernym	2954340
145024	_hypernym	46522
9895222	_derivationally_related_form	282613
10007109	_derivationally_related_form	614057
2440705	_member_meronym	2449060
12970872	_member_meronym	12971157
11497888	_hypernym	11465017
13501059	_synset_domain_topic_of	6055946
3695122	_has_part	3843555
13001743	_member_meronym	13001930
12501537	_hypernym	11566682
10368920	_hypernym	9861946
9989502	_hypernym	10415638
2123424	_derivationally_related_form	5725269
8941208	_instance_hypernym	8939562
12600888	_member_meronym	12601805
67707	_derivationally_related_form	2528985
5456732	_hypernym	6484
12858019	_member_meronym	12858150
2736778	_derivationally_related_form	3173524
834135	_derivationally_related_form	5526
2165877	_hypernym	2165456
885925	_derivationally_related_form	1210816
13857486	_hypernym	13854649
12936469	_has_part	7817465
1280488	_derivationally_related_form	14035909
1883212	_hypernym	1862557
5105009	_hypernym	5104548
11544769	_member_meronym	13215936
939818	_derivationally_related_form	1707737
9943541	_hypernym	9942970
1158181	_derivationally_related_form	10479561
1290435	_instance_hypernym	968155
960851	_hypernym	954311
15185290	_hypernym	15161631
13254805	_hypernym	13331198
12119099	_hypernym	12102133
1955984	_derivationally_related_form	307631
9050244	_member_meronym	9140148
2541431	_member_meronym	2541875
1048466	_derivationally_related_form	192836
8463647	_derivationally_related_form	1031256
6764751	_hypernym	6763681
8428485	_derivationally_related_form	1924505
7655337	_derivationally_related_form	1249294
5814291	_derivationally_related_form	2645839
13944914	_hypernym	13920835
5313822	_has_part	5315095
8111157	_hypernym	7992450
13986372	_derivationally_related_form	1817314
5817145	_hypernym	5816287
5211044	_hypernym	4723816
2497141	_derivationally_related_form	5150588
4807971	_derivationally_related_form	904548
9255343	_hypernym	9376526
8500433	_has_part	8500819
5524615	_has_part	5355527
13896100	_hypernym	13867641
611481	_derivationally_related_form	3055809
1840092	_synset_domain_topic_of	300441
2489748	_derivationally_related_form	516086
13135832	_derivationally_related_form	1500873
343600	_synset_domain_topic_of	6000644
5648459	_hypernym	5648247
828336	_synset_domain_topic_of	6057539
948071	_derivationally_related_form	6425065
962129	_derivationally_related_form	2583139
12685214	_hypernym	11566682
4423174	_hypernym	4528630
1161087	_hypernym	1158872
2343056	_derivationally_related_form	9837824
2391803	_derivationally_related_form	163779
2539788	_derivationally_related_form	14425414
7232988	_derivationally_related_form	841580
7202391	_hypernym	7201804
7237758	_derivationally_related_form	842989
10381214	_derivationally_related_form	2427726
2472987	_member_meronym	7942152
6394564	_hypernym	6392935
9071690	_has_part	9075329
2276088	_derivationally_related_form	13471681
15236859	_has_part	15185996
2687992	_has_part	4396466
6096913	_hypernym	6090869
5723563	_derivationally_related_form	2119874
11651259	_member_meronym	11657763
13169674	_member_meronym	13205482
12720532	_member_meronym	12721864
2040652	_derivationally_related_form	13873502
4157099	_hypernym	4105893
3585875	_derivationally_related_form	1390833
7196075	_hypernym	7193958
10457777	_hypernym	7846
10547145	_hypernym	9505418
10671042	_derivationally_related_form	2394662
10725438	_hypernym	9720256
7565259	_hypernym	7560652
649481	_derivationally_related_form	877345
8978343	_has_part	8711655
4640927	_hypernym	4623612
2006656	_hypernym	2000954
1638482	_member_meronym	1638611
6442239	_instance_hypernym	6394865
6028021	_hypernym	6021247
10390427	_derivationally_related_form	1485158
1179155	_hypernym	1178565
1845272	_member_meronym	1845627
2103481	_also_see	2360448
8720481	_instance_hypernym	8702402
1787546	_member_meronym	1787693
1129876	_derivationally_related_form	9614684
7407272	_derivationally_related_form	2072159
5756414	_derivationally_related_form	1022420
6498569	_has_part	6839083
10599354	_hypernym	7846
8176077	_member_meronym	8753933
5782884	_derivationally_related_form	2193612
5489394	_hypernym	5486920
2531199	_derivationally_related_form	786195
1460937	_hypernym	1460029
9307300	_derivationally_related_form	657016
2583139	_derivationally_related_form	962129
796588	_hypernym	795863
9017526	_member_meronym	9690371
3024882	_derivationally_related_form	1215694
5658603	_derivationally_related_form	2124748
13025421	_hypernym	11592146
7217349	_derivationally_related_form	901651
937895	_hypernym	937656
83809	_hypernym	78760
12740196	_member_meronym	12745788
8687709	_instance_hypernym	8685677
5815	_also_see	2200341
866702	_derivationally_related_form	10547145
2277303	_synset_domain_topic_of	766234
1943406	_also_see	1925372
9131654	_has_part	9244972
442669	_derivationally_related_form	13491060
12693590	_hypernym	11566682
5062370	_hypernym	5061977
10681383	_hypernym	7846
947923	_hypernym	947719
5350061	_hypernym	5333777
14468508	_hypernym	14465048
5243879	_hypernym	8657249
13777344	_derivationally_related_form	2327200
7556872	_hypernym	7556637
6532095	_synset_domain_topic_of	8441203
12311894	_hypernym	11555413
398427	_derivationally_related_form	333066
10492202	_derivationally_related_form	1453433
4591713	_has_part	3108853
11664090	_hypernym	11553763
1949110	_hypernym	1955984
779248	_hypernym	780148
2320621	_member_meronym	2320888
5713737	_derivationally_related_form	2124748
11600900	_member_meronym	11601333
10293332	_derivationally_related_form	1924505
5586446	_has_part	5595083
10191943	_derivationally_related_form	5211044
443231	_hypernym	442115
5958712	_hypernym	5943300
1313923	_derivationally_related_form	3302121
2284803	_synset_domain_topic_of	766234
11776337	_hypernym	11567411
2737183	_derivationally_related_form	11464143
211852	_hypernym	212414
1392237	_hypernym	1249724
5598707	_hypernym	5598147
320486	_hypernym	319939
2695895	_derivationally_related_form	8677628
2301935	_hypernym	2301452
694068	_derivationally_related_form	14437552
4544979	_derivationally_related_form	1882170
1014990	_derivationally_related_form	1316619
580370	_derivationally_related_form	1533442
8906952	_has_part	9290626
12751554	_hypernym	11567411
1249294	_derivationally_related_form	7655337
2361811	_hypernym	2327200
13057845	_hypernym	11592146
13557158	_hypernym	13518963
567685	_synset_domain_topic_of	480508
2323715	_member_meronym	2324717
5521514	_hypernym	5514410
12257570	_hypernym	12205694
977153	_derivationally_related_form	6793426
10733350	_hypernym	7846
13039553	_member_meronym	13040303
1985923	_verb_group	1977701
12694048	_hypernym	11566682
15203565	_has_part	15225797
10209888	_hypernym	7846
933154	_derivationally_related_form	2267060
1063188	_hypernym	1018928
11370654	_instance_hypernym	10013927
6893885	_derivationally_related_form	796047
1883513	_hypernym	1874434
2681795	_also_see	1116585
644583	_derivationally_related_form	5772667
13149039	_member_meronym	13149296
12476036	_member_meronym	12481806
13411533	_synset_domain_topic_of	5662532
3838899	_hypernym	3228016
549610	_derivationally_related_form	1723963
2517169	_similar_to	2515341
8900535	_has_part	8905936
388392	_derivationally_related_form	2718863
5530092	_hypernym	5288091
2650840	_derivationally_related_form	7942152
12475593	_hypernym	11561228
3446268	_has_part	3313873
1397385	_derivationally_related_form	7436661
11826416	_member_meronym	11826569
1096497	_hypernym	1095218
10118844	_derivationally_related_form	1138523
5698620	_hypernym	5698247
3318294	_hypernym	3665366
164801	_hypernym	162632
3629857	_hypernym	2944826
1040550	_derivationally_related_form	6875094
1679433	_derivationally_related_form	7621618
14451911	_hypernym	13920835
2689299	_derivationally_related_form	5088324
2704461	_derivationally_related_form	6031248
8341798	_hypernym	8337324
1162376	_derivationally_related_form	2494356
864910	_derivationally_related_form	206600
8504594	_hypernym	8683548
14440137	_derivationally_related_form	847478
12786684	_hypernym	11744859
1029671	_hypernym	1029406
25203	_derivationally_related_form	14544335
15169873	_hypernym	15113229
3947888	_derivationally_related_form	3100026
9071690	_has_part	9378014
394813	_derivationally_related_form	380083
1658188	_hypernym	1653873
1976477	_member_meronym	1978744
1458973	_derivationally_related_form	1254253
10629020	_derivationally_related_form	1500873
14444326	_hypernym	1097292
1091427	_hypernym	1090335
1130607	_derivationally_related_form	4547592
1539063	_derivationally_related_form	13423922
682436	_derivationally_related_form	999245
13060451	_member_meronym	13062630
11940006	_hypernym	13118707
12301180	_has_part	7767344
2315696	_hypernym	8102555
228236	_derivationally_related_form	278403
5961278	_hypernym	5943300
2202133	_derivationally_related_form	10712573
2771997	_derivationally_related_form	14685172
6763681	_derivationally_related_form	1024190
9201301	_has_part	9293917
12497322	_hypernym	15098161
338071	_derivationally_related_form	388210
6451891	_has_part	6432376
2706586	_hypernym	3009633
12415911	_hypernym	11561228
14286549	_derivationally_related_form	1254013
2597004	_hypernym	2596381
314782	_derivationally_related_form	11455695
495331	_hypernym	488225
73525	_synset_domain_topic_of	6000644
7029088	_hypernym	7028373
13590327	_synset_domain_topic_of	6090869
1627424	_hypernym	1471682
14130166	_hypernym	14127211
10669727	_derivationally_related_form	1118081
3679712	_hypernym	4105893
617413	_hypernym	800930
11431302	_synset_domain_topic_of	6081602
9938080	_hypernym	10625546
6340707	_hypernym	6339416
10435041	_derivationally_related_form	1727684
1481599	_member_meronym	1487077
2764614	_hypernym	2763740
10665698	_derivationally_related_form	607405
7738760	_hypernym	7738353
2187320	_hypernym	2176268
9209263	_has_part	9243405
1322854	_derivationally_related_form	620424
1439745	_also_see	2304648
5603650	_synset_domain_topic_of	6060845
1238358	_derivationally_related_form	8511970
5252016	_hypernym	5250659
11357879	_instance_hypernym	9807075
11277500	_instance_hypernym	9668729
1052618	_hypernym	1051331
10386196	_hypernym	9617867
4348359	_hypernym	2727825
3473227	_hypernym	4110955
9307300	_derivationally_related_form	1385920
5788149	_derivationally_related_form	698855
1771535	_also_see	1821996
1502262	_member_meronym	2051213
315986	_hypernym	280586
7579076	_hypernym	7578879
3075097	_hypernym	4451818
8847268	_instance_hypernym	8544813
1970667	_hypernym	1969726
8659446	_hypernym	8574314
181258	_derivationally_related_form	13139647
5728024	_hypernym	5726596
12707432	_member_meronym	12711984
443984	_derivationally_related_form	13508651
467717	_derivationally_related_form	999245
4077430	_hypernym	2757462
1384439	_hypernym	2304982
10242439	_hypernym	10791221
4414476	_hypernym	3309808
14541852	_derivationally_related_form	2544348
9087599	_has_part	9206375
5493303	_synset_domain_topic_of	6057539
2244956	_verb_group	2245993
2539788	_derivationally_related_form	8101937
1024190	_derivationally_related_form	6613056
3352961	_hypernym	4500060
2024763	_hypernym	2023341
14845743	_derivationally_related_form	228236
2408429	_hypernym	2407959
8932568	_has_part	8933621
46522	_derivationally_related_form	1206849
2004227	_hypernym	2001858
10180580	_derivationally_related_form	1116585
291873	_derivationally_related_form	13983147
2609764	_derivationally_related_form	15267536
8830456	_has_part	8830720
3595860	_has_part	3596285
3791235	_has_part	3103128
3550420	_hypernym	2944826
1208460	_hypernym	1207609
12774127	_hypernym	11567411
170156	_synset_domain_topic_of	6090869
1650509	_member_meronym	1650690
1081001	_derivationally_related_form	7343195
5404336	_hypernym	5397468
14889479	_hypernym	14865800
4123567	_derivationally_related_form	1485839
2371684	_hypernym	2367363
7124340	_member_of_domain_usage	9815188
10437852	_synset_domain_topic_of	8441203
178832	_hypernym	177448
2667900	_hypernym	2657219
5209822	_derivationally_related_form	1498769
636728	_hypernym	633864
2339413	_derivationally_related_form	10387712
7709333	_hypernym	7707451
405360	_derivationally_related_form	1280488
12089625	_hypernym	11744859
12132299	_member_meronym	12132502
2313495	_hypernym	8102555
909573	_derivationally_related_form	7211092
15242719	_hypernym	15239579
4771890	_derivationally_related_form	911327
516086	_derivationally_related_form	2489748
12140358	_hypernym	12102133
14642417	_hypernym	14625458
5737153	_derivationally_related_form	658052
5996646	_hypernym	5999266
4872826	_hypernym	4723816
4898334	_hypernym	4897762
1533442	_derivationally_related_form	9927089
2650282	_hypernym	1432517
1649948	_member_meronym	1650509
14752323	_hypernym	14617597
13023292	_member_meronym	13023783
5651399	_derivationally_related_form	2005756
14376855	_derivationally_related_form	2575082
4830343	_hypernym	4830102
907919	_derivationally_related_form	9889539
10613387	_hypernym	10078806
5617606	_hypernym	5616246
15267945	_hypernym	15113229
2737183	_derivationally_related_form	7362830
5924519	_derivationally_related_form	10415230
4171831	_hypernym	3088707
142361	_hypernym	635850
87849	_derivationally_related_form	1165290
1178565	_derivationally_related_form	1086081
2703894	_hypernym	3910033
505802	_hypernym	299580
776523	_hypernym	766418
9814660	_derivationally_related_form	1011031
217152	_also_see	751131
12333053	_hypernym	12651821
4910135	_hypernym	4897762
12595964	_hypernym	12582231
13634205	_hypernym	13602526
8501565	_has_part	9439433
3963645	_has_part	4167759
986897	_hypernym	983824
10740219	_derivationally_related_form	2679899
2828427	_hypernym	3309808
11600671	_hypernym	11553763
11084110	_synset_domain_topic_of	6966825
10076957	_hypernym	9998101
11414608	_derivationally_related_form	776523
878456	_derivationally_related_form	2132745
6748969	_derivationally_related_form	926472
7647870	_hypernym	7578363
8853741	_has_part	8855505
2329093	_member_meronym	2330582
1744657	_member_meronym	1748560
5658603	_hypernym	5653848
12838027	_member_meronym	12871074
5733090	_hypernym	5727220
5690091	_hypernym	5689249
12735009	_member_meronym	12735160
8182379	_derivationally_related_form	2027612
1152214	_verb_group	1152670
2132974	_member_meronym	2133161
2400139	_member_meronym	2419217
7498854	_derivationally_related_form	2719399
1204191	_hypernym	1178565
1230555	_hypernym	1410223
1372556	_derivationally_related_form	136329
5504107	_hypernym	5397468
965035	_hypernym	831651
6814236	_hypernym	6808720
14556203	_hypernym	14552802
10247044	_hypernym	7846
10178216	_derivationally_related_form	1410223
2009433	_verb_group	2383440
1110661	_derivationally_related_form	10226556
11629501	_member_meronym	11638902
1088923	_derivationally_related_form	8624385
14385403	_hypernym	14381416
2893338	_derivationally_related_form	10020890
170156	_derivationally_related_form	4781349
708017	_derivationally_related_form	434374
47317	_hypernym	50652
13343917	_derivationally_related_form	1139380
2244956	_derivationally_related_form	10720453
1183373	_hypernym	1182654
9997622	_hypernym	7846
4188368	_derivationally_related_form	1946408
2141973	_derivationally_related_form	10070711
9070793	_has_part	3670456
10492202	_derivationally_related_form	1452918
8098346	_member_meronym	9848285
4012852	_hypernym	2707683
11953038	_hypernym	12205694
5603650	_hypernym	14234074
5200169	_hypernym	4723816
7436661	_derivationally_related_form	258109
136876	_synset_domain_topic_of	470966
7581775	_hypernym	7581346
1703613	_hypernym	1702514
12857779	_hypernym	12205694
1031256	_derivationally_related_form	6264398
13487207	_derivationally_related_form	95377
8597727	_hypernym	8552138
8511777	_hypernym	8511970
5146739	_derivationally_related_form	934199
2918271	_derivationally_related_form	4273064
855295	_derivationally_related_form	6777794
5846355	_derivationally_related_form	235368
1001857	_synset_domain_topic_of	8441203
1786906	_derivationally_related_form	7517417
3979377	_hypernym	3309808
