head	rel	tail
1186810	_derivationally_related_form	2582450
2027226	_hypernym	2025009
882948	_hypernym	856824
2171254	_member_meronym	2171633
623151	_verb_group	690614
2515560	_hypernym	1432517
2187922	_hypernym	2176268
6961853	_hypernym	6941644
2719588	_hypernym	4074482
1730799	_synset_domain_topic_of	543233
11917633	_member_meronym	11917835
1904930	_verb_group	1882170
4828925	_hypernym	4723816
67545	_derivationally_related_form	13535261
904046	_derivationally_related_form	13990502
295701	_hypernym	279835
2443424	_derivationally_related_form	1104637
2661252	_derivationally_related_form	10419047
11301414	_instance_hypernym	10547145
5770664	_hypernym	5701363
1660640	_hypernym	1659248
12470512	_hypernym	13100677
2153387	_derivationally_related_form	635850
7136940	_derivationally_related_form	1036804
1085474	_derivationally_related_form	5689249
12098827	_hypernym	13118707
4753455	_hypernym	4723816
847340	_hypernym	844254
4182708	_hypernym	4515129
9440400	_has_part	8776687
11911591	_member_meronym	11981314
10575787	_hypernym	7846
8273843	_hypernym	7975026
968211	_derivationally_related_form	6253518
343730	_hypernym	343249
7364115	_derivationally_related_form	1578254
15170504	_hypernym	15113229
5279688	_has_part	5279953
8921850	_has_part	8925830
5554804	_hypernym	5221895
8843215	_has_part	8964099
1073822	_derivationally_related_form	4993413
7750146	_hypernym	7747055
1591158	_hypernym	1871979
5509146	_has_part	5513302
5486510	_has_part	5466005
13580415	_hypernym	13576982
329619	_derivationally_related_form	1541803
10055297	_hypernym	10370381
13065902	_member_meronym	13066129
10768585	_hypernym	7846
459498	_derivationally_related_form	10543795
2249018	_hypernym	2248808
787218	_hypernym	786195
1166926	_derivationally_related_form	878348
1864865	_derivationally_related_form	7339098
7185325	_derivationally_related_form	1069809
1476180	_derivationally_related_form	14042423
9887034	_derivationally_related_form	712135
2242049	_synset_domain_topic_of	766234
981083	_derivationally_related_form	5846932
8087570	_hypernym	8082602
5669934	_hypernym	14373582
10818088	_instance_hypernym	10547145
7201365	_hypernym	7160883
1057759	_derivationally_related_form	1204191
2883344	_derivationally_related_form	1485158
14164866	_hypernym	14195315
8860123	_member_of_domain_region	7847453
240571	_derivationally_related_form	7313004
10094584	_hypernym	9943541
13582013	_derivationally_related_form	948071
4642258	_derivationally_related_form	202934
9171674	_instance_hypernym	8505573
5685879	_derivationally_related_form	402831
1940403	_derivationally_related_form	2190166
282790	_hypernym	253761
9170996	_instance_hypernym	8505573
8860123	_member_of_domain_region	7556872
1336635	_verb_group	1332730
6053439	_derivationally_related_form	10369699
13179972	_member_meronym	13180304
2273293	_derivationally_related_form	6554981
2394445	_derivationally_related_form	10005548
210518	_derivationally_related_form	2609764
13515958	_hypernym	13473097
2528949	_member_meronym	2529111
952182	_derivationally_related_form	7110615
980908	_derivationally_related_form	6790042
12332718	_hypernym	11567411
610374	_hypernym	607780
7736692	_hypernym	7709333
9147	_hypernym	1513430
2163982	_member_meronym	2181863
437125	_derivationally_related_form	14575180
7938773	_derivationally_related_form	38849
10404426	_hypernym	10665698
717358	_derivationally_related_form	10524413
8860123	_member_of_domain_region	9942871
2165754	_member_meronym	2165877
1471070	_member_meronym	2511824
13894434	_derivationally_related_form	256369
1186810	_hypernym	1184814
1890274	_hypernym	1862557
2523275	_also_see	1886407
1492052	_synset_domain_topic_of	917211
1202184	_derivationally_related_form	10576316
2068735	_hypernym	1862557
10005280	_derivationally_related_form	2394662
4659090	_hypernym	5200169
12118912	_member_meronym	12119099
792471	_hypernym	746718
655378	_synset_domain_topic_of	6136258
9022831	_member_meronym	9720256
1255648	_derivationally_related_form	1050165
8139270	_hypernym	8337324
7828987	_hypernym	7810907
7524242	_derivationally_related_form	1766748
2515214	_hypernym	2514825
9429387	_hypernym	9385911
1251228	_hypernym	1249724
874621	_derivationally_related_form	807178
952182	_derivationally_related_form	10743675
10610333	_derivationally_related_form	1939174
858341	_derivationally_related_form	14437134
903212	_derivationally_related_form	7486229
4782878	_hypernym	4723816
8735705	_has_part	8737041
2316392	_hypernym	8102555
13999663	_derivationally_related_form	2495038
11060535	_instance_hypernym	9767700
654625	_derivationally_related_form	1016832
11338796	_instance_hypernym	10547145
10745894	_derivationally_related_form	681429
3087643	_hypernym	2727825
9773245	_hypernym	7846
1269633	_instance_hypernym	1075117
12806270	_hypernym	11566682
1611067	_also_see	2559180
13954818	_derivationally_related_form	43765
4400499	_derivationally_related_form	10697519
12990938	_member_meronym	12991184
8860123	_member_of_domain_region	3863262
952524	_derivationally_related_form	7221094
1712704	_derivationally_related_form	10069296
2007721	_member_meronym	2008041
1429455	_hypernym	1621555
1023259	_derivationally_related_form	6763681
13536016	_hypernym	13518963
199912	_derivationally_related_form	10512982
5162455	_derivationally_related_form	235368
13418047	_hypernym	13417410
1273735	_instance_hypernym	956485
1547459	_member_meronym	1549769
9886540	_hypernym	10722385
54628	_derivationally_related_form	849982
9629246	_hypernym	7846
2463704	_derivationally_related_form	741478
2406916	_derivationally_related_form	620752
13104059	_hypernym	13103136
12826395	_hypernym	11567411
13262663	_derivationally_related_form	2345288
1646866	_derivationally_related_form	9184975
1215851	_derivationally_related_form	3024882
7121361	_derivationally_related_form	915423
2382087	_derivationally_related_form	548173
5144079	_hypernym	4723816
15274863	_derivationally_related_form	2208537
1898282	_derivationally_related_form	1935395
13544073	_derivationally_related_form	357332
442063	_derivationally_related_form	1048466
10335801	_derivationally_related_form	941990
11911591	_member_meronym	11939380
2058074	_hypernym	1504437
1080064	_hypernym	1158872
6449735	_has_part	6440489
934744	_derivationally_related_form	10336537
11911591	_member_meronym	11944196
9367203	_hypernym	2452
5953416	_derivationally_related_form	1657254
2618372	_hypernym	1432517
12457771	_hypernym	12205694
1307389	_derivationally_related_form	3954731
2567147	_derivationally_related_form	770543
5513807	_has_part	5514905
457998	_derivationally_related_form	10365399
2107588	_hypernym	2106506
4511002	_hypernym	3297735
1778017	_derivationally_related_form	10198437
14070360	_hypernym	14061805
11996792	_member_meronym	11997409
1268457	_hypernym	1332730
55010	_derivationally_related_form	5404336
12821736	_hypernym	11744859
750405	_derivationally_related_form	2277897
8341330	_hypernym	8337324
593944	_derivationally_related_form	10066732
788821	_derivationally_related_form	1118081
4992163	_hypernym	4916342
754280	_derivationally_related_form	2572119
4353803	_hypernym	3553
9384921	_has_part	9467765
8779830	_instance_hypernym	8574314
6720216	_derivationally_related_form	846509
1456771	_derivationally_related_form	357275
9681351	_hypernym	7846
12968882	_hypernym	11592146
727564	_similar_to	728826
201923	_derivationally_related_form	795863
6196584	_derivationally_related_form	2719399
8429167	_hypernym	7975026
13740591	_hypernym	13740168
1825417	_member_meronym	1826223
5970012	_synset_domain_topic_of	6364641
273445	_derivationally_related_form	947923
1416193	_verb_group	1412912
1156899	_derivationally_related_form	2339413
12019190	_member_meronym	12019375
961329	_hypernym	938247
2184610	_hypernym	2176268
13262913	_synset_domain_topic_of	8441203
6440102	_instance_hypernym	6394865
13609507	_hypernym	13583724
2634265	_derivationally_related_form	7292694
790965	_hypernym	790703
1453330	_hypernym	1432517
378706	_hypernym	378069
12455540	_hypernym	13134302
13152742	_hypernym	13087625
1884974	_hypernym	1831531
1618220	_hypernym	1504437
6851742	_member_of_domain_usage	2711890
2854156	_hypernym	3740161
9154178	_instance_hypernym	8638442
9203827	_hypernym	9334396
5256862	_derivationally_related_form	38849
1270784	_hypernym	1332730
11766609	_member_meronym	11770526
2337699	_hypernym	2327200
8993288	_has_part	8995242
959827	_derivationally_related_form	10725280
12887713	_hypernym	11672400
447309	_derivationally_related_form	13468094
1070102	_derivationally_related_form	33020
5124057	_derivationally_related_form	235368
6715786	_derivationally_related_form	851933
9705287	_hypernym	9634494
2174115	_hypernym	2176268
9114696	_has_part	9478047
81072	_hypernym	78760
13067845	_member_meronym	13068073
5696425	_derivationally_related_form	162688
2001428	_member_meronym	2005598
13795180	_derivationally_related_form	2676054
9849598	_derivationally_related_form	1775164
14586258	_derivationally_related_form	394813
10791115	_hypernym	9632518
10325774	_derivationally_related_form	1697406
742645	_derivationally_related_form	2268351
8732116	_instance_hypernym	8702402
14153010	_hypernym	14552802
5207130	_hypernym	4723816
12327528	_hypernym	12651821
1186428	_hypernym	1178565
674607	_derivationally_related_form	10431625
8848731	_member_meronym	9692430
5783041	_derivationally_related_form	733250
2061495	_derivationally_related_form	334356
3648219	_hypernym	4580298
4780958	_derivationally_related_form	1627965
692907	_derivationally_related_form	13495636
1764171	_hypernym	1770501
14403560	_hypernym	14403107
5455912	_hypernym	5430628
6158346	_hypernym	6153846
5964098	_hypernym	5943300
504019	_derivationally_related_form	357275
5462674	_hypernym	5225602
11779300	_hypernym	12205694
53913	_derivationally_related_form	495998
10783734	_derivationally_related_form	2354536
10659762	_hypernym	7846
5810948	_hypernym	5809192
12585373	_hypernym	13135832
8454818	_hypernym	8441203
1699831	_hypernym	1695681
1314910	_derivationally_related_form	1899708
284409	_hypernym	284101
2091410	_derivationally_related_form	285889
5399034	_hypernym	5397468
8860123	_member_of_domain_region	1177583
14540765	_hypernym	13920835
5204637	_hypernym	4723816
12343306	_hypernym	11567411
6778102	_derivationally_related_form	31820
1771417	_hypernym	1769347
10266848	_hypernym	10402824
958477	_hypernym	953559
1386494	_member_meronym	1387617
286605	_derivationally_related_form	14498096
5762258	_hypernym	5761559
9747191	_hypernym	9641757
2498355	_hypernym	1862557
1618053	_derivationally_related_form	4706290
5531161	_hypernym	5225602
8995515	_instance_hypernym	8574314
7993279	_member_meronym	7993929
2219901	_member_meronym	2220055
1008288	_derivationally_related_form	6468951
12577000	_member_meronym	12577895
5808218	_derivationally_related_form	598954
1186810	_synset_domain_topic_of	8441203
1849221	_also_see	2619924
378985	_derivationally_related_form	1657828
4594489	_derivationally_related_form	2354536
4012260	_hypernym	2684
10042300	_derivationally_related_form	1168468
28565	_derivationally_related_form	5601357
1825417	_member_meronym	1825930
7366799	_hypernym	7366289
1806505	_derivationally_related_form	7497976
9619168	_has_part	5219923
1911698	_derivationally_related_form	284101
6359877	_hypernym	6349220
550282	_derivationally_related_form	4754440
10418841	_derivationally_related_form	766418
4079244	_hypernym	3544360
4400499	_hypernym	2727825
2686568	_hypernym	3125870
10672908	_derivationally_related_form	5186306
1157138	_derivationally_related_form	2339413
3873064	_derivationally_related_form	1526956
13080471	_member_meronym	13081050
987071	_derivationally_related_form	7201804
2494259	_synset_domain_topic_of	8441203
381850	_synset_domain_topic_of	6090869
2630468	_hypernym	1432517
1151407	_derivationally_related_form	765213
1095899	_hypernym	1095218
7176243	_hypernym	7175575
4910973	_hypernym	4910135
1015244	_hypernym	831651
11807108	_hypernym	12205694
9843602	_hypernym	7846
9944022	_derivationally_related_form	8324514
9824361	_hypernym	9617867
2862048	_has_part	4539648
12213635	_member_meronym	12220654
2632694	_member_meronym	2633555
1272787	_instance_hypernym	956485
11754188	_hypernym	11566682
12684640	_member_meronym	12685214
2232190	_derivationally_related_form	315986
2768702	_derivationally_related_form	13984944
8860123	_member_of_domain_region	501479
8780881	_has_part	8784333
2365672	_hypernym	1862557
2150306	_hypernym	1862557
8921850	_member_of_domain_region	3608074
644503	_derivationally_related_form	644583
3138981	_hypernym	8663354
7370968	_hypernym	7445480
1734502	_hypernym	1736822
15266911	_derivationally_related_form	2609764
12376382	_member_meronym	12376740
1792567	_hypernym	1790020
772813	_synset_domain_topic_of	8441203
3236735	_derivationally_related_form	48912
220869	_derivationally_related_form	4336034
11641275	_hypernym	11744859
1040390	_synset_domain_topic_of	8083599
6290637	_hypernym	6286395
1252971	_derivationally_related_form	3250588
3122748	_derivationally_related_form	1332730
5071368	_hypernym	5071027
752493	_also_see	2486693
9114696	_has_part	9244972
7447641	_hypernym	7447261
4782116	_derivationally_related_form	1587077
3931044	_derivationally_related_form	2861617
6466479	_synset_domain_topic_of	6240244
9023321	_has_part	9027853
14102075	_hypernym	14100769
442847	_hypernym	442115
5670710	_hypernym	5682950
9835506	_hypernym	10439851
10613505	_hypernym	7846
5823054	_derivationally_related_form	896141
701040	_derivationally_related_form	10461747
12765679	_member_meronym	12766043
5556943	_has_part	5556595
2120692	_member_meronym	2130190
10210137	_derivationally_related_form	962129
5698791	_hypernym	5698247
12747563	_member_meronym	12747961
6256697	_hypernym	6256229
2346315	_member_meronym	2347865
15068754	_hypernym	14818238
12823859	_hypernym	13100677
8487504	_hypernym	8049401
4441528	_hypernym	3497657
10550090	_hypernym	10411551
155487	_derivationally_related_form	2695895
2050132	_also_see	1912159
14543931	_derivationally_related_form	1036319
1780202	_derivationally_related_form	7519253
2586619	_derivationally_related_form	1124794
2337699	_derivationally_related_form	8511241
13066631	_hypernym	11590783
1227235	_hypernym	1227675
3684823	_derivationally_related_form	10057714
917772	_derivationally_related_form	6749881
595032	_derivationally_related_form	10295951
1201271	_derivationally_related_form	2490634
1796033	_derivationally_related_form	14036735
623670	_hypernym	575741
1684663	_derivationally_related_form	3876519
277376	_derivationally_related_form	214951
15140405	_hypernym	15113229
2850732	_derivationally_related_form	444309
2461314	_derivationally_related_form	183505
2403454	_hypernym	2402425
10488865	_derivationally_related_form	6136258
1028381	_hypernym	1027379
6544142	_synset_domain_topic_of	8441203
1515566	_derivationally_related_form	2981911
7270179	_derivationally_related_form	651991
1812720	_derivationally_related_form	13986372
2573127	_derivationally_related_form	780148
2339171	_hypernym	2327200
823129	_derivationally_related_form	10547145
13885836	_derivationally_related_form	1521124
6032246	_derivationally_related_form	2704461
2579247	_derivationally_related_form	516086
1144657	_hypernym	2153709
802238	_derivationally_related_form	1036319
8860123	_member_of_domain_region	4020617
2581900	_hypernym	2367363
14543552	_derivationally_related_form	1036319
10544748	_hypernym	10008716
5229622	_hypernym	6484
32981	_derivationally_related_form	6877849
5477686	_hypernym	5463533
12371002	_member_meronym	12371439
1134699	_derivationally_related_form	2527651
2504562	_derivationally_related_form	10461424
10218043	_hypernym	10665698
5967097	_hypernym	5943300
6795746	_derivationally_related_form	946105
15004501	_hypernym	20827
4048568	_hypernym	3671473
8131530	_has_part	8341798
120202	_hypernym	119568
5960464	_hypernym	5943300
1430447	_synset_domain_topic_of	917211
8070850	_derivationally_related_form	2215966
5966129	_synset_domain_topic_of	6182144
77419	_derivationally_related_form	2210855
4076533	_hypernym	3104594
9609561	_hypernym	7846
893741	_hypernym	893435
1301630	_has_part	1282711
2213690	_hypernym	2212825
5283498	_hypernym	5282746
330457	_derivationally_related_form	438178
1399772	_member_meronym	1401296
2540670	_hypernym	2547586
1960301	_member_meronym	1960459
586262	_derivationally_related_form	1096497
3541393	_hypernym	4468005
1272582	_instance_hypernym	956485
2936020	_hypernym	3315023
9298698	_has_part	9286318
12804866	_hypernym	11744859
10599806	_derivationally_related_form	1729431
9440400	_has_part	8978343
4677716	_synset_domain_topic_of	11094611
1534609	_hypernym	1534147
1309143	_derivationally_related_form	14286549
13885836	_hypernym	13867276
9448361	_has_part	9283623
5300675	_has_part	5321307
3933529	_hypernym	3961939
159620	_derivationally_related_form	776523
14408086	_hypernym	13920835
1471043	_synset_domain_topic_of	766234
289365	_also_see	1749320
2319967	_member_meronym	2320621
11911591	_member_meronym	11977125
1979901	_derivationally_related_form	52500
5311054	_has_part	5313822
1110274	_derivationally_related_form	2728784
1716227	_also_see	828779
1913838	_member_meronym	1915093
1695259	_member_meronym	1695681
2647903	_hypernym	1432517
2629435	_member_meronym	2629581
8356903	_synset_domain_topic_of	8441203
6449735	_has_part	6433923
8510169	_hypernym	8544813
745431	_derivationally_related_form	1774426
2538730	_member_meronym	2539752
164579	_hypernym	164345
235435	_derivationally_related_form	2379528
6514093	_synset_domain_topic_of	6155567
2167052	_derivationally_related_form	5316025
653620	_derivationally_related_form	4746842
812580	_hypernym	813978
1674717	_synset_domain_topic_of	714944
2407338	_derivationally_related_form	10665302
3163222	_hypernym	3098140
812580	_derivationally_related_form	7140978
2001428	_member_meronym	2006510
1765392	_derivationally_related_form	7515790
13034953	_member_meronym	13037124
9322087	_hypernym	9394007
8860123	_member_of_domain_region	3540267
586262	_derivationally_related_form	2385634
4945254	_derivationally_related_form	1188485
6610436	_hypernym	6608728
14723079	_hypernym	19613
9006413	_has_part	9005712
980453	_hypernym	943837
4107984	_derivationally_related_form	1543731
2413140	_derivationally_related_form	10007109
13599547	_derivationally_related_form	399788
3511426	_hypernym	8511241
1930485	_hypernym	1921559
75515	_derivationally_related_form	823436
1931845	_hypernym	1921559
1726960	_member_meronym	1737197
12803517	_member_meronym	12803754
6449735	_has_part	6441195
9007723	_member_meronym	9728403
2099029	_hypernym	2098550
3234306	_derivationally_related_form	1582645
1127411	_hypernym	1119169
13434878	_hypernym	13557451
1872094	_hypernym	1862557
2040698	_member_meronym	2043999
10644839	_hypernym	9942970
12163035	_hypernym	13100677
9183971	_hypernym	9183693
12685431	_hypernym	12205694
6099269	_hypernym	6090869
8647457	_derivationally_related_form	455529
1229938	_derivationally_related_form	2598143
11797016	_member_meronym	11797722
10804287	_hypernym	9772029
4605	_derivationally_related_form	1253060
12723446	_member_meronym	12723610
803208	_synset_domain_topic_of	494768
1292885	_derivationally_related_form	3728811
11216100	_instance_hypernym	9947232
8365855	_derivationally_related_form	408852
14429985	_derivationally_related_form	658052
12419217	_hypernym	11561228
2571251	_also_see	2570062
5200816	_hypernym	5200169
15388	_derivationally_related_form	1680756
9734294	_hypernym	9641757
4927445	_hypernym	4924103
126264	_derivationally_related_form	199707
1790739	_derivationally_related_form	7507912
1613463	_derivationally_related_form	2543181
6568978	_has_part	6582403
8287586	_member_meronym	10480730
2497586	_hypernym	868591
3996145	_has_part	4452848
12347490	_hypernym	11567411
7524242	_derivationally_related_form	1770501
8454818	_synset_domain_topic_of	8441203
2166024	_member_meronym	2166229
138956	_derivationally_related_form	1439745
1912893	_derivationally_related_form	284798
12808227	_member_meronym	12838027
7386370	_derivationally_related_form	2185373
8860123	_member_of_domain_region	7921834
12980652	_hypernym	11592146
95873	_derivationally_related_form	9994943
10720097	_derivationally_related_form	2001858
8999482	_member_of_domain_region	3629857
1494188	_member_meronym	1494339
628883	_hypernym	837293
1990281	_derivationally_related_form	9451517
654885	_derivationally_related_form	2549581
2523953	_derivationally_related_form	65575
1472303	_hypernym	1471682
3421768	_hypernym	2866578
658082	_derivationally_related_form	78760
11804604	_member_meronym	11805255
5450888	_hypernym	5430628
2590340	_hypernym	2215355
288970	_hypernym	284798
328802	_derivationally_related_form	388392
5967977	_hypernym	5952490
895680	_hypernym	895501
331655	_hypernym	279835
4047401	_hypernym	2796623
8968390	_instance_hypernym	8574314
13885370	_hypernym	13867276
2195191	_derivationally_related_form	3283519
1674717	_derivationally_related_form	3631177
8999482	_instance_hypernym	8698379
1643464	_verb_group	1582645
1279342	_instance_hypernym	956485
11855274	_hypernym	12205694
1912709	_derivationally_related_form	285889
2577823	_hypernym	1432517
2697120	_derivationally_related_form	14541852
2192570	_derivationally_related_form	4992570
2331919	_hypernym	2327200
2862048	_has_part	4519887
10059162	_hypernym	7846
1912709	_hypernym	1912159
12099220	_hypernym	11567411
963896	_hypernym	962129
4982207	_derivationally_related_form	461493
7007945	_derivationally_related_form	1719921
6293229	_hypernym	6286395
1684899	_derivationally_related_form	3876519
1867504	_derivationally_related_form	7398659
8139000	_hypernym	8123167
1647867	_hypernym	1647672
1007222	_derivationally_related_form	10697519
2034986	_derivationally_related_form	2733524
11669921	_hypernym	11665372
1685313	_hypernym	2367363
1247804	_derivationally_related_form	7410021
2432511	_hypernym	2430045
2509197	_hypernym	2507649
9003284	_member_of_domain_region	7624924
8713772	_has_part	8815858
383606	_derivationally_related_form	1556921
9129442	_has_part	9340644
2121511	_hypernym	2106506
10011902	_hypernym	10541229
8831004	_has_part	9292545
11641494	_hypernym	11640645
12410715	_member_meronym	12311894
240184	_derivationally_related_form	1753788
5249232	_hypernym	5250659
2754756	_hypernym	15032376
13077479	_member_meronym	13079203
944548	_hypernym	943837
7180787	_derivationally_related_form	804802
75618	_derivationally_related_form	2527651
1894670	_hypernym	1862557
8541841	_hypernym	8574314
1721169	_synset_domain_topic_of	7006119
2386012	_derivationally_related_form	1040646
8860123	_member_of_domain_region	10490421
877327	_hypernym	789138
2685365	_hypernym	2773037
11911591	_member_meronym	11975482
5138488	_derivationally_related_form	681429
594621	_derivationally_related_form	10240082
1991472	_derivationally_related_form	2472693
1301630	_has_part	1274909
294245	_derivationally_related_form	11669335
2451113	_derivationally_related_form	4905188
7648267	_hypernym	7578363
8831004	_has_part	9235244
8780881	_member_of_domain_region	3884778
10072708	_derivationally_related_form	2544348
10287213	_hypernym	9624168
1270199	_derivationally_related_form	10768903
203213	_derivationally_related_form	947719
7484265	_derivationally_related_form	1825237
1212225	_synset_domain_topic_of	6000644
2273293	_derivationally_related_form	85219
2036578	_also_see	1129977
2079933	_verb_group	2741357
1693995	_member_meronym	1694178
2270165	_hypernym	2270815
14285662	_hypernym	14052046
4199027	_derivationally_related_form	49770
3076411	_hypernym	4202417
392960	_derivationally_related_form	13902482
10285313	_hypernym	9624168
5257737	_hypernym	5254795
11797016	_member_meronym	11797981
12690388	_hypernym	11566682
298497	_derivationally_related_form	1512259
203342	_derivationally_related_form	807178
13080471	_hypernym	11590783
1720980	_synset_domain_topic_of	7006119
1984119	_verb_group	1984317
2432530	_derivationally_related_form	237078
2616705	_hypernym	1432517
382109	_hypernym	381680
5528604	_has_part	5240850
15026716	_hypernym	14736972
7226545	_hypernym	7160883
5285275	_hypernym	5303402
1014066	_derivationally_related_form	2304982
2003601	_derivationally_related_form	622584
10083823	_hypernym	9807754
9007723	_member_meronym	9707992
9426788	_has_part	9215664
2284544	_hypernym	2271137
2301072	_member_meronym	2301452
8000304	_synset_domain_topic_of	6000644
8780881	_has_part	8789970
648224	_derivationally_related_form	5797597
9627462	_hypernym	7846
8860123	_member_of_domain_region	10535706
2871060	_derivationally_related_form	3299929
3945615	_derivationally_related_form	1727684
2782815	_derivationally_related_form	5166805
1890792	_derivationally_related_form	575083
277659	_derivationally_related_form	1009871
4945057	_hypernym	4944048
4577293	_hypernym	2792552
12539832	_hypernym	13100677
10938363	_synset_domain_topic_of	8083599
1182709	_derivationally_related_form	1057200
1881180	_derivationally_related_form	297404
981544	_derivationally_related_form	1063350
6536389	_hypernym	6502378
12487394	_hypernym	11566682
10000007	_hypernym	7846
1850373	_hypernym	1846331
12661420	_member_meronym	12661538
1023574	_hypernym	1024190
15199033	_hypernym	15184755
2085742	_derivationally_related_form	52146
442063	_derivationally_related_form	9402704
572489	_derivationally_related_form	1512259
14299070	_derivationally_related_form	71803
12359026	_member_meronym	12929061
8890097	_has_part	8893223
6593296	_hypernym	6589574
2034986	_derivationally_related_form	5072663
28565	_derivationally_related_form	6878071
1960911	_derivationally_related_form	442115
12896307	_hypernym	12893463
2258617	_hypernym	2257370
6449735	_has_part	6432715
10012815	_derivationally_related_form	2512305
379754	_derivationally_related_form	1657254
2159955	_has_part	2151625
1566916	_derivationally_related_form	315830
2556817	_derivationally_related_form	10568443
12996841	_member_meronym	13060451
10350220	_hypernym	10079893
15213774	_has_part	15196186
9606380	_derivationally_related_form	9606527
639478	_synset_domain_topic_of	6004067
1354869	_member_meronym	1357707
13720600	_hypernym	13716084
966504	_derivationally_related_form	2277138
6431156	_synset_domain_topic_of	6236802
5783041	_synset_domain_topic_of	6000644
3308853	_hypernym	3526198
2470451	_member_meronym	2470899
7180787	_hypernym	7160883
1476483	_derivationally_related_form	1074498
1435380	_derivationally_related_form	315986
609506	_derivationally_related_form	1933305
240184	_derivationally_related_form	1628449
2642238	_derivationally_related_form	9988703
131018	_derivationally_related_form	8573472
4677716	_synset_domain_topic_of	6136258
2513269	_also_see	1129977
968211	_derivationally_related_form	7445896
2014165	_derivationally_related_form	10004539
315956	_derivationally_related_form	13328853
786816	_derivationally_related_form	7193958
1557028	_hypernym	1504437
8164585	_derivationally_related_form	710005
6449735	_has_part	6457952
2679530	_derivationally_related_form	10740219
1186428	_derivationally_related_form	842692
968211	_derivationally_related_form	6253140
7254057	_derivationally_related_form	1819554
10515194	_derivationally_related_form	2589576
1146576	_derivationally_related_form	2495038
5578095	_derivationally_related_form	1751545
597532	_derivationally_related_form	9807075
348571	_derivationally_related_form	1901289
422090	_derivationally_related_form	4673965
653620	_derivationally_related_form	185307
