head	rel	tail
5904135	_hypernym	5903229
5194151	_derivationally_related_form	776523
8196230	_hypernym	8337324
8223802	_hypernym	7975026
1921964	_derivationally_related_form	13102409
2369633	_hypernym	2367363
8344917	_hypernym	8342039
2154508	_hypernym	2163746
331950	_derivationally_related_form	1831531
5800998	_hypernym	5797597
331514	_hypernym	338071
13924659	_hypernym	13920835
1936048	_hypernym	1955984
319406	_derivationally_related_form	13850304
2516594	_derivationally_related_form	418025
7432119	_hypernym	7405893
1939811	_hypernym	1939174
2236124	_derivationally_related_form	180413
941777	_hypernym	908492
2120140	_derivationally_related_form	5723417
715868	_derivationally_related_form	6652242
5714894	_derivationally_related_form	2124106
1796582	_hypernym	1771535
13814041	_hypernym	13812607
8806897	_member_of_domain_region	10131815
428404	_also_see	532892
8106934	_hypernym	7992450
4952570	_derivationally_related_form	2764614
2453373	_member_meronym	2459001
13963757	_synset_domain_topic_of	8441203
4349701	_hypernym	3740161
14548343	_derivationally_related_form	91968
9189411	_has_part	8852389
8583095	_hypernym	8574314
12423565	_member_meronym	12464278
5148699	_hypernym	4723816
7421859	_synset_domain_topic_of	3082979
8172103	_member_meronym	8927186
10201535	_hypernym	9998101
1123148	_also_see	1129977
13892897	_synset_domain_topic_of	6090869
2967782	_derivationally_related_form	1393714
2911332	_hypernym	3997484
8550076	_derivationally_related_form	1313923
3417749	_hypernym	4610879
13024763	_member_meronym	13024967
7713395	_hypernym	7707451
9439213	_hypernym	9282724
457770	_derivationally_related_form	13454479
4733347	_derivationally_related_form	519363
142191	_derivationally_related_form	10284064
2339376	_hypernym	2338901
13607187	_hypernym	13583724
2989685	_hypernym	2996840
10266328	_hypernym	7846
3720163	_hypernym	4076846
9759069	_derivationally_related_form	8280124
8172103	_member_meronym	8975106
5965586	_hypernym	5943300
1864634	_derivationally_related_form	337210
72261	_derivationally_related_form	846509
548326	_derivationally_related_form	1719302
12087650	_member_meronym	12089625
887463	_derivationally_related_form	1041111
9819667	_derivationally_related_form	6098195
105333	_derivationally_related_form	1253060
10660333	_derivationally_related_form	1634424
8897065	_has_part	9371360
8760510	_member_meronym	8765890
4852088	_hypernym	4850589
1878466	_also_see	2034828
846515	_hypernym	844254
7724943	_hypernym	7708798
8289089	_hypernym	8369406
3786417	_hypernym	2707683
4449796	_hypernym	3828465
1821554	_hypernym	1821203
9626589	_derivationally_related_form	2106506
177783	_hypernym	1023820
12978969	_member_meronym	12979129
2106006	_derivationally_related_form	2103481
7514345	_derivationally_related_form	1770802
10037385	_derivationally_related_form	1172275
59019	_derivationally_related_form	15226214
2333979	_hypernym	2327200
373544	_derivationally_related_form	544549
900726	_derivationally_related_form	1686956
2536864	_hypernym	2534734
4901326	_hypernym	4897762
633443	_derivationally_related_form	5952979
413876	_derivationally_related_form	1051331
2951170	_hypernym	4493505
4813712	_hypernym	4812268
835506	_derivationally_related_form	4825383
5778131	_derivationally_related_form	9817816
12779233	_member_meronym	12780852
2374914	_derivationally_related_form	7553301
1078783	_derivationally_related_form	4838210
8049989	_member_meronym	8900535
12169776	_member_meronym	12172715
15213406	_has_part	15201116
5747582	_derivationally_related_form	696189
635794	_hypernym	597385
6845599	_member_of_domain_usage	3909835
360650	_derivationally_related_form	4849759
2449847	_derivationally_related_form	5176188
11415084	_derivationally_related_form	2662297
12351600	_hypernym	12205694
2653159	_derivationally_related_form	2944826
7229530	_hypernym	7160883
610010	_derivationally_related_form	2005756
8356573	_hypernym	8337324
1594157	_hypernym	1504437
14742	_also_see	1177314
9321694	_instance_hypernym	9399592
2057478	_member_meronym	2058933
10634990	_derivationally_related_form	777522
13343526	_derivationally_related_form	1155687
13477934	_derivationally_related_form	6238
263813	_derivationally_related_form	1582645
4631700	_derivationally_related_form	28362
4432662	_hypernym	3309808
328502	_hypernym	279835
14324274	_derivationally_related_form	1802689
3132261	_hypernym	4285146
10332385	_hypernym	10399491
12811294	_hypernym	11744859
697589	_derivationally_related_form	5838176
1642924	_hypernym	1645601
1639714	_derivationally_related_form	5633385
1564144	_derivationally_related_form	10008716
887463	_derivationally_related_form	7452348
349951	_derivationally_related_form	5756203
2154312	_hypernym	2163746
1632103	_derivationally_related_form	900207
12101870	_hypernym	12205694
765396	_hypernym	752764
2685665	_derivationally_related_form	7409592
281101	_derivationally_related_form	4695176
621476	_hypernym	620752
8848094	_member_meronym	9691858
12423565	_member_meronym	12456527
8194546	_hypernym	8337324
1077350	_hypernym	1073995
2002075	_hypernym	2000954
27268	_hypernym	25203
1732172	_derivationally_related_form	10212780
12842302	_hypernym	12205694
9547903	_hypernym	9505418
368109	_derivationally_related_form	9465459
10012484	_derivationally_related_form	7561112
6367107	_derivationally_related_form	1635176
9031653	_member_of_domain_region	8541609
5721990	_hypernym	5659856
5502556	_has_part	5504107
1204803	_hypernym	1158181
5999797	_hypernym	5996646
10759151	_hypernym	9632518
8929922	_member_of_domain_region	1289830
2076196	_hypernym	2075927
603298	_derivationally_related_form	10722385
911048	_hypernym	908909
2501278	_derivationally_related_form	6551784
1224517	_derivationally_related_form	851933
7711471	_hypernym	7738353
1895630	_hypernym	1903756
9775663	_derivationally_related_form	1016316
3691128	_hypernym	4074482
13561719	_hypernym	13518963
7325190	_derivationally_related_form	2379528
7390400	_derivationally_related_form	309792
2419773	_derivationally_related_form	620752
1787401	_member_meronym	1787546
2623529	_derivationally_related_form	11665372
12978969	_hypernym	11590783
3118539	_derivationally_related_form	2672540
2238462	_also_see	911327
14452616	_hypernym	14451911
1131902	_derivationally_related_form	2866578
2322230	_hypernym	2321757
9851876	_hypernym	10118844
1940736	_hypernym	1905661
12800586	_hypernym	12205694
387310	_derivationally_related_form	68333
12923839	_member_meronym	12924036
150287	_derivationally_related_form	7369604
12998349	_hypernym	11594676
1745722	_derivationally_related_form	6677302
11873182	_hypernym	13125117
1350699	_derivationally_related_form	13867276
1624897	_hypernym	1659248
14582220	_synset_domain_topic_of	6098195
2281093	_derivationally_related_form	13367070
2401661	_member_meronym	2402425
15237567	_hypernym	15113229
2123672	_derivationally_related_form	5658603
2721160	_hypernym	3740161
2397251	_hypernym	1862557
506299	_derivationally_related_form	7553741
5661996	_hypernym	5660268
10213429	_hypernym	7846
6436717	_instance_hypernym	6394865
13479889	_derivationally_related_form	96766
2413480	_derivationally_related_form	575741
2130524	_derivationally_related_form	10633450
10871756	_instance_hypernym	10464178
2205896	_member_meronym	2219234
1085937	_derivationally_related_form	1111016
1007676	_derivationally_related_form	3316274
5395286	_derivationally_related_form	5395548
4842029	_derivationally_related_form	758459
13484082	_derivationally_related_form	1459696
7207680	_synset_domain_topic_of	8441203
2658944	_hypernym	1432517
4959230	_hypernym	4956594
15273626	_hypernym	15113229
8836630	_has_part	8842819
5519085	_has_part	5519820
10005721	_derivationally_related_form	2394662
6397307	_hypernym	6392001
1294330	_instance_hypernym	956485
914632	_derivationally_related_form	1629000
2534352	_member_meronym	2534734
599992	_derivationally_related_form	5996646
375021	_derivationally_related_form	2863750
9962789	_hypernym	10311021
9189411	_has_part	8698379
1444520	_member_meronym	1445305
2635659	_derivationally_related_form	7292694
3713736	_hypernym	4470232
14873951	_hypernym	14898470
14873641	_derivationally_related_form	1633173
1604625	_member_meronym	1605119
2555434	_derivationally_related_form	1207609
12105125	_hypernym	12102133
9189411	_has_part	8734385
5821775	_hypernym	5820620
2077656	_also_see	1981036
1380638	_derivationally_related_form	1014990
1195299	_derivationally_related_form	7578879
43195	_derivationally_related_form	1637982
1891438	_hypernym	1862557
3568653	_hypernym	3828465
12934479	_hypernym	12205694
14440488	_hypernym	14440137
1789064	_member_meronym	1800759
15274441	_derivationally_related_form	558061
150287	_derivationally_related_form	46109
1016626	_synset_domain_topic_of	8441203
8612786	_derivationally_related_form	1582645
8095647	_member_meronym	8096474
2648639	_hypernym	2649830
2060141	_derivationally_related_form	5088324
7252378	_derivationally_related_form	1230710
2329578	_synset_domain_topic_of	917211
2253456	_also_see	1153947
12147031	_member_meronym	12148962
11228153	_instance_hypernym	9805475
1016778	_derivationally_related_form	9814660
2118933	_derivationally_related_form	879759
298896	_also_see	2717831
10309347	_derivationally_related_form	1024190
1445998	_hypernym	1432517
2055431	_hypernym	1504437
2480153	_hypernym	2470899
643197	_hypernym	78760
9631129	_hypernym	7846
2169891	_derivationally_related_form	10165448
1104509	_hypernym	1131473
2303761	_hypernym	2303331
6513366	_derivationally_related_form	753428
612114	_derivationally_related_form	368847
2150948	_derivationally_related_form	8560952
4044498	_hypernym	4401088
11451442	_has_part	11482312
12772419	_hypernym	11567411
15119536	_hypernym	28270
7224151	_hypernym	7212190
5023233	_hypernym	5009170
2575723	_derivationally_related_form	779248
2294179	_derivationally_related_form	10401639
2465297	_synset_domain_topic_of	8441203
1354006	_derivationally_related_form	14705718
2167151	_hypernym	2164464
6740644	_derivationally_related_form	895304
10334101	_hypernym	10034906
14536831	_hypernym	14536438
9759069	_derivationally_related_form	2669885
891216	_hypernym	891936
7967382	_hypernym	31264
2516594	_hypernym	2514187
4578708	_derivationally_related_form	2046755
5784831	_derivationally_related_form	689344
409281	_derivationally_related_form	8541609
9975933	_hypernym	10665698
10523519	_derivationally_related_form	2650552
1773797	_hypernym	1772222
2299378	_hypernym	2298541
161987	_derivationally_related_form	1165919
320852	_hypernym	280586
2162947	_hypernym	2133435
6542047	_derivationally_related_form	795863
3804744	_has_part	4184095
75021	_derivationally_related_form	14562683
2154508	_derivationally_related_form	3180969
10718131	_derivationally_related_form	310666
9821253	_derivationally_related_form	1118449
1013604	_derivationally_related_form	2512808
10712690	_derivationally_related_form	1172114
787660	_derivationally_related_form	1219551
2372326	_hypernym	2367363
920336	_verb_group	918872
2595217	_hypernym	1432517
1523401	_hypernym	1522276
2576921	_also_see	1634424
1447632	_hypernym	1871979
12633386	_member_meronym	12633994
145218	_hypernym	376063
2179279	_hypernym	2176268
94001	_derivationally_related_form	2551602
12423565	_member_meronym	12431128
6452601	_has_part	6440489
245059	_derivationally_related_form	7368256
14041256	_hypernym	14035298
3538634	_hypernym	4576211
8913434	_has_part	8918944
2128653	_derivationally_related_form	879759
8920381	_has_part	8921392
2043982	_derivationally_related_form	8612049
12010188	_hypernym	12205694
1787955	_derivationally_related_form	14406573
14361664	_derivationally_related_form	1891817
6295235	_member_of_domain_usage	7851054
12637485	_hypernym	12205694
1566888	_hypernym	1504437
5014099	_hypernym	5011790
5513529	_has_part	5514410
43480	_derivationally_related_form	5714466
1611516	_hypernym	2069551
7561590	_derivationally_related_form	1190012
3343853	_has_part	4216963
11144604	_instance_hypernym	9799213
13934900	_derivationally_related_form	136800
12785499	_hypernym	11744859
1693881	_derivationally_related_form	3104594
13085113	_hypernym	13083586
2068413	_hypernym	2069248
4531098	_has_part	2798574
12154426	_hypernym	11555413
1739814	_derivationally_related_form	7705711
113113	_derivationally_related_form	1447257
2685951	_also_see	2703539
7440979	_derivationally_related_form	2046755
6452601	_has_part	6441195
1923414	_hypernym	1831531
7275078	_hypernym	7274425
184117	_derivationally_related_form	380083
1438720	_member_meronym	1439657
14043882	_derivationally_related_form	359511
8251303	_member_meronym	9958892
3691459	_hypernym	3274561
9697771	_hypernym	9634494
1264336	_derivationally_related_form	5211044
6845599	_member_of_domain_usage	4424936
2299269	_hypernym	2263027
7386614	_derivationally_related_form	941719
1021128	_derivationally_related_form	5820620
9818343	_hypernym	10428004
2323059	_hypernym	2327200
13632961	_hypernym	13602526
1620854	_derivationally_related_form	7291312
2064131	_derivationally_related_form	8184600
13905572	_hypernym	13896369
7996412	_hypernym	7996149
12734722	_member_meronym	12735009
9636106	_hypernym	7846
9636339	_hypernym	7846
7718472	_hypernym	7707451
1278427	_hypernym	1277974
12445848	_member_meronym	12448361
8916316	_has_part	8918944
2024636	_member_meronym	2024763
2296153	_derivationally_related_form	6252954
5395286	_hypernym	5225602
13925752	_hypernym	13920835
5402091	_derivationally_related_form	458276
6252138	_derivationally_related_form	742320
1628450	_member_meronym	1631759
11094055	_instance_hypernym	10547145
9052835	_instance_hypernym	8574314
14133985	_hypernym	14133159
1152973	_hypernym	237078
2438774	_hypernym	1862557
2261256	_hypernym	2245765
1528821	_derivationally_related_form	1052618
5017230	_hypernym	5009170
9952539	_hypernym	10339966
12455787	_hypernym	11561228
2172888	_hypernym	2176268
1522789	_hypernym	1504437
15036321	_hypernym	15034074
12158798	_hypernym	13100677
14444644	_hypernym	1097292
8172103	_member_meronym	8762495
7129867	_derivationally_related_form	941990
2771320	_derivationally_related_form	14138691
10246703	_hypernym	9617867
12021499	_hypernym	12205694
3314608	_synset_domain_topic_of	3082979
104868	_derivationally_related_form	13466586
43902	_hypernym	36762
244625	_derivationally_related_form	6593099
1240720	_verb_group	1870043
6539770	_synset_domain_topic_of	8441203
8929922	_has_part	8932568
3484083	_hypernym	4576211
5697976	_hypernym	5697135
2638323	_member_meronym	2639312
9189411	_has_part	8962610
1688256	_hypernym	1686132
10112591	_hypernym	7846
2077656	_also_see	2157100
8131005	_hypernym	8337324
6539178	_synset_domain_topic_of	8441203
2150948	_hypernym	2150510
2070874	_hypernym	2066939
8701942	_has_part	9042924
8549070	_derivationally_related_form	171852
902424	_hypernym	903385
1174555	_synset_domain_topic_of	2399000
1940034	_hypernym	1939174
2244426	_synset_domain_topic_of	766234
13574452	_hypernym	13458571
9031653	_has_part	9194357
13983515	_hypernym	13983147
1383511	_derivationally_related_form	1960459
6542047	_derivationally_related_form	2493666
15214419	_hypernym	15214068
9543353	_derivationally_related_form	547493
303849	_derivationally_related_form	1968275
7959943	_derivationally_related_form	2025009
664483	_hypernym	665886
697589	_derivationally_related_form	685638
13558696	_hypernym	13524925
7238694	_hypernym	7160883
9845999	_derivationally_related_form	4683814
10279018	_derivationally_related_form	1624169
2143539	_derivationally_related_form	3302121
8098499	_member_meronym	9848285
7503430	_derivationally_related_form	1774426
5355890	_hypernym	5333777
10716389	_derivationally_related_form	1802689
12998349	_member_meronym	13012613
5396366	_has_part	5287882
8815046	_instance_hypernym	8698379
2235229	_hypernym	2200686
13365286	_derivationally_related_form	1184625
9616573	_derivationally_related_form	5636171
11665781	_member_meronym	12212810
3213014	_has_part	3213826
4635104	_hypernym	4616059
849080	_hypernym	2514187
2514575	_member_meronym	2515914
3327234	_hypernym	2796623
8197386	_hypernym	8337324
4140064	_has_part	4452848
3051540	_derivationally_related_form	52043
11598991	_hypernym	11553763
12916935	_member_meronym	12917338
1186192	_synset_domain_topic_of	8441203
8967484	_instance_hypernym	8544813
14574846	_hypernym	13920835
2427103	_derivationally_related_form	237078
795720	_hypernym	575741
12779233	_member_meronym	12779437
27167	_derivationally_related_form	2286204
2590237	_member_meronym	2590495
1714208	_derivationally_related_form	10415638
115036	_derivationally_related_form	1448100
217700	_hypernym	217152
1238640	_hypernym	1410223
955148	_derivationally_related_form	6601327
7217924	_derivationally_related_form	965035
15145782	_synset_domain_topic_of	704305
7421316	_hypernym	7317764
14031523	_derivationally_related_form	1930512
4877421	_hypernym	4876985
2510240	_member_meronym	2510455
1880113	_derivationally_related_form	7086518
2684924	_verb_group	2679899
189511	_derivationally_related_form	4169707
1653442	_hypernym	1653873
9831962	_hypernym	7846
1156834	_derivationally_related_form	838098
12601494	_hypernym	12205694
11648428	_hypernym	11553763
7436475	_derivationally_related_form	307568
1402831	_member_meronym	1403052
2093390	_hypernym	1831531
1473346	_derivationally_related_form	10712229
4026053	_hypernym	2727825
1295528	_instance_hypernym	956485
6507041	_hypernym	6502378
5414147	_hypernym	4522421
14422179	_derivationally_related_form	205046
12878169	_hypernym	11672400
1951480	_derivationally_related_form	121166
2566528	_derivationally_related_form	1627965
2464693	_derivationally_related_form	5943066
3239726	_has_part	2844307
248659	_hypernym	252019
506040	_synset_domain_topic_of	6090869
5515287	_hypernym	5524430
125629	_hypernym	46522
1321002	_derivationally_related_form	359903
3425956	_hypernym	3315023
2199590	_hypernym	2220461
3706415	_hypernym	4052757
6427831	_synset_domain_topic_of	6364641
5585665	_hypernym	5225602
1548193	_also_see	1129977
2028994	_derivationally_related_form	7331759
1594978	_hypernym	1447257
1079604	_derivationally_related_form	463234
6295235	_member_of_domain_usage	7942152
9624980	_hypernym	7846
3187595	_hypernym	4401088
2461063	_hypernym	2409412
8153437	_member_meronym	10231515
1222884	_also_see	2461723
1037910	_hypernym	962447
46534	_derivationally_related_form	2728440
1650425	_derivationally_related_form	11447851
5981768	_derivationally_related_form	746479
13199717	_hypernym	11545714
9943239	_hypernym	9942970
12994979	_member_meronym	13023292
835506	_derivationally_related_form	10168012
115500	_derivationally_related_form	1592072
12986084	_hypernym	11590783
10641551	_hypernym	7846
1428578	_derivationally_related_form	160688
1722077	_verb_group	1719302
394803	_derivationally_related_form	181258
641252	_hypernym	637259
2522247	_hypernym	1432517
13858604	_hypernym	13854649
10126177	_derivationally_related_form	2651014
2471762	_hypernym	2469914
13905792	_hypernym	13896369
5802185	_derivationally_related_form	637259
9382990	_member_of_domain_region	1290997
1016626	_hypernym	1016316
1222884	_also_see	2466111
671335	_derivationally_related_form	5804491
3904183	_hypernym	3137228
12100538	_member_meronym	12122124
8975617	_has_part	8515126
2159890	_derivationally_related_form	4953186
6845599	_member_of_domain_usage	3214051
14619225	_synset_domain_topic_of	6090869
1619725	_hypernym	1621555
1160031	_also_see	2559180
14672224	_hypernym	14672023
2657805	_member_meronym	2658079
68617	_hypernym	68333
13343526	_derivationally_related_form	2545272
7255401	_derivationally_related_form	2493666
1412759	_hypernym	1410223
10197967	_derivationally_related_form	2417504
636061	_derivationally_related_form	10150794
1053920	_derivationally_related_form	2650552
8163792	_hypernym	7975026
12423565	_member_meronym	12471825
14997012	_derivationally_related_form	332154
1134781	_verb_group	1137138
2721538	_hypernym	3740161
12978654	_hypernym	11590783
10631941	_hypernym	9617867
2934168	_hypernym	3088707
10608803	_hypernym	10178216
1844859	_synset_domain_topic_of	300441
638837	_hypernym	637259
12485122	_member_meronym	12485811
4654337	_hypernym	4623612
2513742	_hypernym	2513460
739662	_hypernym	740053
1892104	_hypernym	1963942
1451502	_hypernym	1449974
1617192	_also_see	1634424
13074084	_member_meronym	13076181
5475134	_hypernym	5474346
7093489	_derivationally_related_form	1702514
1797730	_derivationally_related_form	7305234
3296597	_synset_domain_topic_of	314469
13616054	_hypernym	13600822
2152212	_hypernym	2151625
1369758	_derivationally_related_form	9883452
9944529	_synset_domain_topic_of	6277280
11495041	_derivationally_related_form	1447257
11991263	_hypernym	11672400
1529036	_member_meronym	1532107
4748836	_derivationally_related_form	651991
8820121	_member_of_domain_region	10525878
1785748	_hypernym	1819554
8506932	_instance_hypernym	8506641
6539770	_derivationally_related_form	1027508
1811682	_member_meronym	1811909
1423929	_derivationally_related_form	3446070
9941964	_hypernym	10317007
13063046	_hypernym	11594676
400101	_synset_domain_topic_of	6090869
2062212	_derivationally_related_form	10495756
9714264	_hypernym	9641757
8995862	_instance_hypernym	8698379
1940488	_hypernym	8102555
9170788	_instance_hypernym	8505573
1052301	_hypernym	983824
2399424	_hypernym	5395690
1428155	_member_meronym	2543412
9133895	_instance_hypernym	8638442
1639369	_member_meronym	1653610
6661562	_derivationally_related_form	2538765
9928451	_hypernym	10053808
1811172	_derivationally_related_form	7538395
12774891	_hypernym	11567411
142191	_derivationally_related_form	5064037
11536778	_member_meronym	11538123
664276	_derivationally_related_form	9802239
809654	_derivationally_related_form	6761603
6780309	_derivationally_related_form	852685
9148970	_has_part	9243405
634472	_derivationally_related_form	162632
1958868	_synset_domain_topic_of	450335
15231964	_instance_hypernym	15113229
8760510	_instance_hypernym	8574314
14439745	_derivationally_related_form	847478
2331479	_member_meronym	2333368
2079525	_derivationally_related_form	5246511
1467180	_hypernym	8102555
5514081	_hypernym	5513302
75021	_hypernym	64889
2553196	_member_meronym	2636666
10396106	_derivationally_related_form	8414608
485711	_derivationally_related_form	4795545
2035919	_derivationally_related_form	405360
7157273	_member_of_domain_usage	9643799
2651193	_hypernym	2649830
9953965	_hypernym	9610660
459114	_hypernym	458754
8906374	_member_meronym	9724066
1438720	_member_meronym	1442591
1466978	_derivationally_related_form	3265479
13513747	_hypernym	13466586
12485523	_hypernym	11567411
2387486	_derivationally_related_form	10665698
11900058	_member_meronym	11900569
1501184	_hypernym	1500873
1660719	_member_meronym	1719175
70816	_hypernym	64643
329227	_derivationally_related_form	2743727
1851375	_hypernym	1846331
5404728	_hypernym	5397468
2190188	_derivationally_related_form	4982478
5813229	_derivationally_related_form	1775535
9753348	_hypernym	7846
4008385	_has_part	3100897
1364184	_verb_group	1679433
11683556	_derivationally_related_form	181258
11666854	_hypernym	11665372
946755	_derivationally_related_form	6425065
184117	_derivationally_related_form	509377
1741864	_derivationally_related_form	3967562
1531375	_derivationally_related_form	5117660
7642471	_derivationally_related_form	212414
1577818	_member_meronym	1577941
13290676	_derivationally_related_form	2250625
14848785	_hypernym	14589223
2876088	_derivationally_related_form	1903756
1271915	_instance_hypernym	956485
8196230	_has_part	8194927
6100236	_hypernym	6090869
2265231	_derivationally_related_form	5662532
7217924	_derivationally_related_form	967098
753685	_derivationally_related_form	2593001
1661804	_derivationally_related_form	3536348
1930874	_derivationally_related_form	10034906
953216	_derivationally_related_form	7221094
2401031	_hypernym	2399000
1840238	_synset_domain_topic_of	300441
7436986	_derivationally_related_form	52548
9359803	_has_part	9360122
2028366	_hypernym	2027612
14739360	_hypernym	14607521
10467395	_derivationally_related_form	2984104
1137829	_hypernym	2339413
276620	_derivationally_related_form	1534147
413876	_derivationally_related_form	10583387
251791	_hypernym	251064
1388813	_hypernym	1387786
2245592	_member_meronym	2256365
2330967	_hypernym	2327200
2396205	_derivationally_related_form	163779
923995	_derivationally_related_form	1621555
8701942	_has_part	8701410
5149695	_derivationally_related_form	1195536
8160276	_hypernym	31264
561036	_also_see	1076793
2253456	_hypernym	2254258
1676313	_member_meronym	1681200
13965049	_derivationally_related_form	2490090
4913839	_derivationally_related_form	878348
8975617	_instance_hypernym	8574314
13575433	_derivationally_related_form	458754
6154724	_hypernym	6153846
13144511	_member_meronym	13145444
12986447	_member_meronym	12989462
2678677	_derivationally_related_form	5317191
1740	_derivationally_related_form	4250850
2531820	_hypernym	1432517
799537	_hypernym	798245
2730471	_hypernym	2133435
5526957	_hypernym	5238282
734927	_hypernym	2327200
8225090	_derivationally_related_form	10352299
2519991	_also_see	2672540
2742232	_derivationally_related_form	3244388
329031	_derivationally_related_form	1870275
1987160	_derivationally_related_form	1051331
134780	_synset_domain_topic_of	445802
3771443	_hypernym	4470232
6556692	_hypernym	6552984
8124649	_hypernym	8337324
5512835	_hypernym	5250659
1419982	_hypernym	1090335
12087807	_member_meronym	12087961
10329337	_hypernym	10576962
1210352	_derivationally_related_form	4946553
8564307	_has_part	9087599
2730471	_derivationally_related_form	14526182
973077	_has_part	953559
2618149	_derivationally_related_form	13962166
2748618	_hypernym	2707683
1929254	_derivationally_related_form	285889
11004106	_instance_hypernym	10444194
285088	_hypernym	283911
13016457	_member_meronym	13005166
3259505	_derivationally_related_form	3062280
5637558	_hypernym	5616246
6623614	_has_part	6624161
13426238	_hypernym	13518963
6802571	_derivationally_related_form	974173
1880673	_derivationally_related_form	7086518
456740	_derivationally_related_form	7369604
1798936	_derivationally_related_form	7540602
112312	_derivationally_related_form	1871979
8153437	_member_meronym	10472799
2604954	_hypernym	2554730
823669	_derivationally_related_form	6711855
375625	_hypernym	374224
1395382	_derivationally_related_form	14658855
2553196	_member_meronym	2554730
8133536	_hypernym	8123167
10728828	_synset_domain_topic_of	15253139
6377133	_hypernym	6364329
2071142	_derivationally_related_form	7432559
6529219	_derivationally_related_form	745499
5938795	_hypernym	5925366
8180190	_hypernym	31264
9931640	_derivationally_related_form	833702
9112282	_has_part	9114262
2557033	_hypernym	1432517
4436675	_hypernym	13899404
1672490	_derivationally_related_form	3132879
7170753	_derivationally_related_form	938247
2274253	_also_see	2559180
11665781	_member_meronym	12289744
5194043	_derivationally_related_form	2586121
621734	_derivationally_related_form	7507912
1746359	_hypernym	1745125
141027	_hypernym	46522
2030424	_derivationally_related_form	7331759
5191486	_hypernym	5190804
6719974	_derivationally_related_form	847158
2553196	_member_meronym	2622823
1170962	_derivationally_related_form	775156
10126177	_hypernym	10284064
8975902	_member_meronym	9725772
1609287	_verb_group	1448100
2652590	_derivationally_related_form	13124654
932636	_derivationally_related_form	6601327
1212882	_derivationally_related_form	2538086
5946687	_hypernym	5941423
3587874	_hypernym	3740161
12863624	_hypernym	12205694
2496210	_hypernym	7992450
10117739	_hypernym	7846
12459048	_hypernym	11561228
1861778	_has_part	1898731
10707804	_derivationally_related_form	2321757
1034925	_hypernym	1028082
8597323	_instance_hypernym	8574314
12600574	_member_meronym	12600888
1909422	_hypernym	1905661
3196598	_hypernym	3211117
14535431	_hypernym	14534696
70965	_derivationally_related_form	842538
4236001	_hypernym	3895866
8155518	_hypernym	7971582
6416206	_derivationally_related_form	652622
8701942	_has_part	8788004
7171785	_synset_domain_topic_of	6431740
2182479	_derivationally_related_form	7377473
12290116	_member_meronym	12291763
12598629	_hypernym	11567411
2937108	_derivationally_related_form	7154330
1233993	_hypernym	1332730
1363648	_derivationally_related_form	712225
2706691	_derivationally_related_form	614489
10326087	_derivationally_related_form	202934
1071632	_hypernym	742320
5010627	_hypernym	5009170
12292655	_hypernym	11567411
1831519	_member_meronym	1833619
2553196	_member_meronym	2619029
5542893	_hypernym	5595083
5008746	_hypernym	5006898
11796744	_member_meronym	11798851
2527813	_member_meronym	2549533
1459242	_hypernym	5303402
6561942	_hypernym	6559365
358290	_derivationally_related_form	332154
