head	rel	tail
2022162	_derivationally_related_form	48225
9937903	_derivationally_related_form	2590340
1098869	_derivationally_related_form	8199025
12770892	_hypernym	13104059
927430	_derivationally_related_form	6651577
11945228	_hypernym	11579418
795161	_hypernym	791078
3714721	_derivationally_related_form	452512
6364149	_hypernym	6362953
8860123	_member_of_domain_region	5987522
968211	_derivationally_related_form	6619428
1458664	_derivationally_related_form	4332243
1469770	_derivationally_related_form	7186148
737070	_hypernym	735936
2523784	_derivationally_related_form	66901
5478336	_hypernym	5476256
2797021	_derivationally_related_form	8457976
988287	_derivationally_related_form	7007945
12501745	_member_meronym	12534453
12410381	_member_meronym	12410715
1374020	_derivationally_related_form	7344528
1792567	_derivationally_related_form	7495327
8929555	_instance_hypernym	8691669
3550153	_synset_domain_topic_of	8199025
4446521	_has_part	4447861
2394445	_derivationally_related_form	10005280
8131530	_has_part	8340989
11905584	_member_meronym	11905749
2472293	_has_part	5564590
2649082	_member_meronym	2649218
1577635	_derivationally_related_form	3948950
1151097	_derivationally_related_form	294884
1609751	_hypernym	1605630
302394	_derivationally_related_form	1451842
14456138	_derivationally_related_form	457998
980904	_synset_domain_topic_of	8199025
8374049	_hypernym	7965085
5373924	_hypernym	5418717
7491038	_derivationally_related_form	1815628
235208	_hypernym	234892
11735325	_hypernym	11571907
37919	_derivationally_related_form	427853
10577284	_hypernym	10309896
952182	_derivationally_related_form	10599806
8429167	_has_part	8215801
6635944	_hypernym	6634376
10384772	_hypernym	9681351
1691951	_hypernym	1674464
14920844	_hypernym	14786479
11793032	_hypernym	11556857
1610666	_verb_group	1610463
708376	_hypernym	704690
1975912	_derivationally_related_form	5110408
1975387	_synset_domain_topic_of	433802
6786629	_derivationally_related_form	2981759
251780	_derivationally_related_form	1251228
5987650	_hypernym	5901508
11605708	_member_meronym	11660537
7454758	_hypernym	7454452
1886220	_member_meronym	2323186
2976939	_hypernym	4340750
2481629	_member_meronym	2482650
2587084	_derivationally_related_form	10011902
5082790	_synset_domain_topic_of	8199025
2556817	_hypernym	2556126
1825671	_also_see	2321009
15236338	_hypernym	15154774
4359589	_hypernym	3183080
2027226	_derivationally_related_form	10190871
273445	_hypernym	126264
13757249	_derivationally_related_form	2091410
74038	_derivationally_related_form	4446521
1871699	_member_meronym	1873007
1128193	_derivationally_related_form	1887076
5563266	_has_part	5577190
11503968	_hypernym	11449002
4629604	_derivationally_related_form	1257612
1416020	_hypernym	1400044
5162455	_hypernym	5161614
1998183	_hypernym	1974773
2711543	_derivationally_related_form	4046590
141524	_derivationally_related_form	9290777
9982152	_derivationally_related_form	2576503
1346003	_derivationally_related_form	383390
2207206	_derivationally_related_form	13253612
105624	_derivationally_related_form	2038357
1254882	_hypernym	1254685
12099220	_member_meronym	12099342
4689198	_derivationally_related_form	1356750
8835675	_instance_hypernym	9203827
8860123	_member_of_domain_region	10181990
1059123	_derivationally_related_form	5703429
1491991	_member_meronym	1492357
4780958	_hypernym	4779649
8626947	_hypernym	8491826
12787565	_member_meronym	12789767
14777104	_hypernym	14778019
9023321	_has_part	9027679
10720097	_hypernym	10193026
1003885	_synset_domain_topic_of	903559
320284	_synset_domain_topic_of	15388
2036578	_also_see	2513269
3860741	_synset_domain_topic_of	8199025
5217688	_derivationally_related_form	727573
3202940	_hypernym	4494204
37919	_derivationally_related_form	9843602
4750547	_synset_domain_topic_of	6037666
2035559	_hypernym	1983771
6429590	_hypernym	6362953
10132641	_hypernym	10079399
1710481	_derivationally_related_form	8237863
3421117	_hypernym	2784218
5834758	_derivationally_related_form	1738597
1451842	_derivationally_related_form	302394
925207	_hypernym	924825
9275473	_has_part	8780881
6962600	_hypernym	6961853
5807306	_derivationally_related_form	630223
13629132	_has_part	13628419
1767661	_has_part	1905121
1979241	_derivationally_related_form	58002
2061495	_derivationally_related_form	3791053
6620906	_hypernym	6620579
949619	_derivationally_related_form	9615807
5718935	_derivationally_related_form	10340312
2517768	_member_meronym	2518178
8050678	_has_part	8164585
2159117	_hypernym	2153959
6851742	_member_of_domain_usage	2983507
747135	_derivationally_related_form	6663940
704690	_derivationally_related_form	1144133
1255967	_hypernym	1552519
12039743	_member_meronym	12059479
13492453	_hypernym	13526110
116687	_derivationally_related_form	2076999
13148602	_member_meronym	13151265
13107891	_hypernym	13104059
5813626	_hypernym	5984584
1158190	_derivationally_related_form	1098206
13628955	_hypernym	13601596
5703956	_derivationally_related_form	2571901
1247306	_hypernym	220522
12626353	_hypernym	13112664
10266016	_hypernym	9979589
12506181	_hypernym	13104059
8034579	_synset_domain_topic_of	759694
1083645	_derivationally_related_form	2228698
4050066	_derivationally_related_form	1306853
12890009	_member_meronym	12891469
2045369	_hypernym	2021795
2642238	_derivationally_related_form	1075725
9963320	_derivationally_related_form	1664172
12940778	_hypernym	11585340
12612170	_hypernym	13122364
2076999	_derivationally_related_form	116687
15154774	_hypernym	33615
1782218	_hypernym	1780202
1021579	_hypernym	1017987
2196690	_hypernym	2196948
9762101	_hypernym	10266848
6768735	_hypernym	6722453
807461	_derivationally_related_form	1177033
13216238	_hypernym	11534677
1990281	_hypernym	1969216
10856799	_instance_hypernym	10453533
2316392	_member_meronym	2319967
5672391	_hypernym	5669934
1340439	_hypernym	1296462
13213768	_hypernym	13167078
1814815	_derivationally_related_form	14446161
9415938	_derivationally_related_form	9448361
1944617	_hypernym	1939598
2275921	_hypernym	1762525
8027314	_synset_domain_topic_of	759694
12624873	_hypernym	11585340
262792	_derivationally_related_form	4857083
1990281	_derivationally_related_form	8660339
84738	_synset_domain_topic_of	612160
10345100	_derivationally_related_form	1186428
11016563	_instance_hypernym	10264437
1430447	_hypernym	1428853
519854	_hypernym	126264
12501745	_member_meronym	12529353
3446528	_has_part	3501152
854150	_derivationally_related_form	512843
7963987	_hypernym	7963711
9095751	_has_part	3009477
11608055	_member_meronym	11609475
12738087	_hypernym	11575425
2628337	_derivationally_related_form	2584915
14285662	_derivationally_related_form	2121511
12790656	_member_meronym	12790835
3572449	_derivationally_related_form	1682039
924777	_hypernym	871942
5707495	_hypernym	5701944
2341200	_derivationally_related_form	3619396
2014646	_member_meronym	2014941
2240881	_derivationally_related_form	10575787
12804866	_member_meronym	12805373
66901	_derivationally_related_form	2523784
1469445	_derivationally_related_form	1053067
12070177	_hypernym	11556857
6717170	_member_of_domain_usage	10203682
779374	_similar_to	780575
1009190	_hypernym	1008378
11877646	_hypernym	11877473
8306959	_member_meronym	9872557
14951229	_hypernym	14877585
2382087	_derivationally_related_form	720565
3820728	_synset_domain_topic_of	6099269
9167505	_instance_hypernym	8691669
2202384	_also_see	2213690
142665	_derivationally_related_form	653620
5678932	_hypernym	5669934
2860847	_hypernym	4235291
6266417	_hypernym	6263609
10121246	_derivationally_related_form	1571744
1477538	_hypernym	1476483
463246	_hypernym	455599
5920791	_hypernym	5919866
2507968	_also_see	2062670
2074677	_derivationally_related_form	173283
8395465	_synset_domain_topic_of	8199025
1073822	_derivationally_related_form	7813107
13915999	_hypernym	13883885
74624	_derivationally_related_form	615774
1319562	_derivationally_related_form	3649909
3040587	_derivationally_related_form	1532589
1253778	_hypernym	545501
11761007	_hypernym	11585340
12501745	_member_meronym	12532720
1931984	_member_meronym	1932151
704690	_derivationally_related_form	10438172
2686568	_has_part	2932019
5556943	_has_part	5557339
3963294	_derivationally_related_form	1738347
9023321	_member_of_domain_region	10142537
7121361	_derivationally_related_form	1048718
3854065	_hypernym	3614532
981083	_hypernym	980453
2957586	_hypernym	3936568
1801371	_member_meronym	1801479
177186	_also_see	995119
531490	_derivationally_related_form	177243
10483530	_derivationally_related_form	918312
2458747	_derivationally_related_form	10623354
85046	_synset_domain_topic_of	612160
6851742	_member_of_domain_usage	3268142
8227214	_derivationally_related_form	2386012
1959668	_hypernym	1938850
5564590	_has_part	5344514
8374049	_derivationally_related_form	414174
6193727	_hypernym	6193203
12260208	_member_meronym	12265266
2441022	_derivationally_related_form	10525134
11911591	_member_meronym	12025849
8385009	_derivationally_related_form	2485844
596592	_hypernym	586262
2575766	_hypernym	1429349
10296176	_derivationally_related_form	595032
13179410	_member_meronym	13179648
4555897	_has_part	3142679
1548290	_hypernym	1340439
888786	_derivationally_related_form	6520944
6742932	_derivationally_related_form	828374
5841151	_synset_domain_topic_of	6123363
5554405	_has_part	5554804
5750163	_derivationally_related_form	1687569
8860123	_member_of_domain_region	8482577
5784699	_hypernym	5770926
1740969	_derivationally_related_form	3417345
10115082	_derivationally_related_form	2075049
4019696	_hypernym	3183080
10927424	_instance_hypernym	10049017
12306519	_member_meronym	12306717
11822167	_member_meronym	11822300
12325497	_hypernym	11562747
356367	_derivationally_related_form	1158572
2867715	_synset_domain_topic_of	8199025
3030919	_derivationally_related_form	10940669
4394630	_derivationally_related_form	1603418
12590117	_hypernym	11556857
1979241	_hypernym	1979901
10060352	_hypernym	9882716
12789767	_hypernym	11585340
1356750	_derivationally_related_form	4689198
1105186	_hypernym	1105639
3088164	_hypernym	3096593
2507337	_member_meronym	2509071
319534	_derivationally_related_form	5497741
759551	_derivationally_related_form	1765392
15005716	_hypernym	14786479
12351975	_member_meronym	12352150
10070942	_derivationally_related_form	2138611
12053138	_hypernym	11556857
2144442	_member_meronym	2144792
12110630	_member_meronym	12110778
5600637	_has_part	5311054
11856981	_hypernym	11565040
3913343	_hypernym	4494204
861725	_derivationally_related_form	6691684
827638	_hypernym	817680
2095311	_derivationally_related_form	4777098
12260208	_hypernym	11564734
5678932	_derivationally_related_form	571643
1606177	_hypernym	1605630
210518	_hypernym	211110
14151139	_hypernym	14070360
5311054	_has_part	5372428
995838	_derivationally_related_form	10513120
205543	_hypernym	205079
1407798	_hypernym	1397114
2007721	_member_meronym	2010881
786816	_derivationally_related_form	10703692
1084932	_hypernym	1083645
1083504	_derivationally_related_form	81072
14624369	_hypernym	14877585
2246686	_verb_group	2246456
2728142	_derivationally_related_form	6536389
7183151	_derivationally_related_form	773432
8860123	_member_of_domain_region	7897200
4034262	_hypernym	2822220
4417809	_has_part	4302334
11867070	_hypernym	11575425
7450055	_hypernym	7449862
394563	_derivationally_related_form	13845838
1286038	_synset_domain_topic_of	3624966
1769930	_hypernym	1762525
1341876	_member_meronym	1388992
340662	_hypernym	340463
13774404	_hypernym	13757724
2234087	_derivationally_related_form	164579
1846320	_derivationally_related_form	312932
5216365	_synset_domain_topic_of	15388
4677716	_derivationally_related_form	2697725
895680	_synset_domain_topic_of	8199025
2302124	_hypernym	1762525
118552	_hypernym	116687
12009616	_hypernym	11579418
5511618	_has_part	5417975
12137791	_hypernym	12137569
10103485	_hypernym	9629752
11924330	_hypernym	11579418
8961402	_instance_hypernym	8691669
3181899	_hypernym	3040587
10745894	_derivationally_related_form	695226
11085924	_instance_hypernym	10067305
4565963	_synset_domain_topic_of	8199025
13548734	_hypernym	13526110
10427658	_hypernym	9620078
1736299	_derivationally_related_form	3924811
7423001	_hypernym	7355887
1818972	_derivationally_related_form	7537259
2706046	_derivationally_related_form	13527965
8947617	_instance_hypernym	8691669
4086794	_hypernym	4079933
14425974	_derivationally_related_form	1493897
906037	_derivationally_related_form	6741728
5926358	_derivationally_related_form	1872745
974031	_synset_domain_topic_of	6264176
296178	_hypernym	126264
10438172	_derivationally_related_form	704690
1775879	_member_meronym	1780551
8159740	_member_meronym	10951697
6688751	_hypernym	6688274
2723733	_hypernym	2697725
12317296	_hypernym	13109733
12125398	_hypernym	11556857
8780881	_has_part	8785132
2581900	_derivationally_related_form	10484858
1372408	_derivationally_related_form	136984
156812	_derivationally_related_form	2504562
12765679	_member_meronym	12765846
13139055	_derivationally_related_form	95870
10193026	_derivationally_related_form	1143838
12555720	_hypernym	11585340
12661420	_hypernym	11579418
2190648	_hypernym	1762525
8860123	_member_of_domain_region	882045
9078231	_member_of_domain_region	3637480
8457976	_derivationally_related_form	2797021
1430952	_derivationally_related_form	855674
11766609	_hypernym	11562747
333203	_derivationally_related_form	1449236
652346	_derivationally_related_form	1272397
2462580	_hypernym	1061481
2099029	_derivationally_related_form	1433809
7764630	_hypernym	7705931
9929298	_hypernym	9820263
7155661	_member_of_domain_usage	74641
1180695	_also_see	2577061
8305766	_member_meronym	8949093
5752544	_derivationally_related_form	597915
12069821	_hypernym	11556857
913065	_verb_group	738747
14586258	_synset_domain_topic_of	6084469
1372189	_hypernym	1511706
881545	_hypernym	877127
205649	_hypernym	205079
2000288	_derivationally_related_form	10322391
727573	_derivationally_related_form	5217688
7339941	_synset_domain_topic_of	8199025
7364115	_hypernym	7363883
11274812	_instance_hypernym	10269785
2215941	_member_meronym	2216066
5161967	_hypernym	5161614
4227144	_derivationally_related_form	1697628
6508816	_derivationally_related_form	1001643
1232387	_derivationally_related_form	3635668
1618053	_also_see	1704761
258854	_derivationally_related_form	199659
5486510	_has_part	5493992
11891050	_hypernym	11575425
9924540	_hypernym	9615807
9693618	_hypernym	9692624
12020507	_hypernym	11669921
5025935	_synset_domain_topic_of	6084469
4995211	_derivationally_related_form	1716227
1886220	_member_meronym	1886756
1995549	_derivationally_related_form	1017987
678282	_hypernym	704690
13527965	_derivationally_related_form	2706046
1970826	_also_see	1989053
889740	_hypernym	889555
1475075	_hypernym	1474550
12047173	_hypernym	11556857
7247602	_derivationally_related_form	10579835
719734	_derivationally_related_form	5944958
8330106	_hypernym	8329453
2549796	_hypernym	1429349
3328201	_derivationally_related_form	1115916
258854	_derivationally_related_form	199912
12924623	_hypernym	13112664
4743605	_derivationally_related_form	1410606
2554922	_derivationally_related_form	7357388
9033936	_instance_hypernym	8691669
357680	_derivationally_related_form	366275
8440630	_hypernym	8361001
3044671	_hypernym	3604843
1991744	_hypernym	1835496
710338	_hypernym	658082
1536916	_member_meronym	1537360
698609	_derivationally_related_form	86077
3619396	_derivationally_related_form	2341200
7340094	_hypernym	7355887
14365950	_hypernym	14501726
2388950	_hypernym	2376958
5564590	_has_part	5566504
8957381	_has_part	8958334
5976257	_synset_domain_topic_of	6158346
10011902	_derivationally_related_form	8440630
896526	_synset_domain_topic_of	8199025
10582746	_synset_domain_topic_of	8199025
11386346	_instance_hypernym	10030277
14315192	_derivationally_related_form	256507
15156746	_hypernym	15154774
1248191	_hypernym	49003
6556481	_hypernym	6479665
12359026	_hypernym	11534677
3085333	_has_part	3827107
10746931	_hypernym	9820263
376106	_derivationally_related_form	11482140
4680893	_synset_domain_topic_of	14046202
5718556	_hypernym	5718254
4340750	_hypernym	2883344
11754188	_member_meronym	11765099
11996490	_hypernym	11579418
15058163	_hypernym	15057744
2180529	_derivationally_related_form	5718254
8139000	_has_part	8139270
12698283	_hypernym	11585340
14455700	_derivationally_related_form	2478059
6885083	_derivationally_related_form	1026095
357680	_derivationally_related_form	366547
592883	_hypernym	686447
3316	_hypernym	5041
4613158	_derivationally_related_form	1292885
8849753	_has_part	8851500
1232412	_derivationally_related_form	2388950
7977344	_hypernym	7951464
1919226	_hypernym	1904930
1693472	_member_meronym	1693995
1472807	_hypernym	276373
13034953	_member_meronym	13031956
1489161	_derivationally_related_form	13326198
9275473	_has_part	9011151
5245626	_hypernym	4692157
7254594	_derivationally_related_form	757544
3472232	_synset_domain_topic_of	433802
2109678	_also_see	727564
1053771	_derivationally_related_form	10177014
557686	_verb_group	1270199
2207206	_also_see	2274299
672433	_derivationally_related_form	5803379
10418735	_derivationally_related_form	67545
1098869	_hypernym	126264
5722868	_derivationally_related_form	2123298
3096593	_hypernym	3183080
9020961	_has_part	9021313
554850	_hypernym	333829
14072423	_hypernym	14070360
6214379	_hypernym	6212839
5124057	_hypernym	5123416
12670172	_hypernym	11579418
14331873	_hypernym	14322699
2999757	_hypernym	3814906
12506614	_hypernym	11585340
1235355	_verb_group	1741446
188580	_derivationally_related_form	3438257
12285900	_hypernym	12284262
8860123	_member_of_domain_region	1087740
12529353	_hypernym	11585340
6200010	_hypernym	6196584
288970	_derivationally_related_form	1920698
168658	_derivationally_related_form	414409
4523690	_hypernym	2921884
10040945	_hypernym	9767197
11704791	_hypernym	11703669
2388950	_derivationally_related_form	10619492
2547213	_member_meronym	2547947
959376	_derivationally_related_form	1079480
11216100	_instance_hypernym	10599806
8555883	_hypernym	8652970
857923	_derivationally_related_form	4634540
366275	_hypernym	140123
8860123	_member_of_domain_region	3823540
10460286	_derivationally_related_form	649887
1555586	_member_meronym	1557028
10830456	_instance_hypernym	10650162
1190494	_derivationally_related_form	7884567
5546383	_hypernym	5470189
9117351	_has_part	9125629
1061481	_hypernym	931467
767826	_derivationally_related_form	1120069
381326	_hypernym	378985
1350283	_hypernym	1212572
10148165	_hypernym	9821831
8860123	_member_of_domain_region	13752172
1301630	_has_part	1279615
11797016	_hypernym	11585340
9931418	_derivationally_related_form	889294
2179429	_member_meronym	2179714
21065	_hypernym	84738
14426449	_hypernym	14425974
6179792	_derivationally_related_form	10577820
1340283	_also_see	715541
12715569	_member_meronym	12718314
4694441	_hypernym	4692157
12321873	_hypernym	12320010
799383	_derivationally_related_form	53913
12104943	_hypernym	11556857
7802417	_hypernym	7566340
3210940	_derivationally_related_form	1688771
5970755	_synset_domain_topic_of	6158346
1796033	_derivationally_related_form	7516997
7500414	_derivationally_related_form	2400037
12542649	_member_meronym	12543455
12464476	_hypernym	12425281
1705934	_hypernym	1700470
1677716	_derivationally_related_form	3491178
2260623	_member_meronym	2261286
921014	_also_see	1343918
2539101	_derivationally_related_form	10305192
1006421	_hypernym	987071
1604696	_hypernym	1340439
6717170	_member_of_domain_usage	9643670
8791167	_member_of_domain_region	1302449
9605289	_derivationally_related_form	14425103
933821	_verb_group	935987
396880	_synset_domain_topic_of	6084469
10435	_verb_group	1721556
11832108	_hypernym	11827775
7923748	_hypernym	7566340
14422488	_derivationally_related_form	203866
8361001	_hypernym	8367880
13794417	_hypernym	13791389
3837157	_hypernym	2720201
2385813	_derivationally_related_form	8237863
12039743	_member_meronym	12076381
784083	_hypernym	780889
8780881	_has_part	8783286
459296	_hypernym	765649
13177884	_hypernym	13177529
1266945	_hypernym	248977
1912709	_derivationally_related_form	13757249
11551	_hypernym	10435
10079210	_hypernym	10079399
763132	_hypernym	759694
11707229	_hypernym	11703669
414174	_derivationally_related_form	8374049
2316392	_member_meronym	2316707
1914947	_derivationally_related_form	293916
3339643	_derivationally_related_form	1458664
3393017	_hypernym	4018399
2379753	_derivationally_related_form	212205
2014646	_member_meronym	2017878
6691684	_derivationally_related_form	861725
4072551	_hypernym	4333129
74038	_derivationally_related_form	10000007
4801532	_hypernym	4801313
8921850	_has_part	8926681
14408646	_hypernym	14408086
887081	_derivationally_related_form	2945971
10236663	_hypernym	10235549
2632694	_hypernym	1429349
6949591	_hypernym	6947032
15062284	_derivationally_related_form	365810
2648625	_hypernym	2642107
6528783	_derivationally_related_form	672433
5284851	_hypernym	5269901
5788029	_derivationally_related_form	696414
15134054	_hypernym	15133621
14781225	_hypernym	14780040
15197658	_hypernym	15161284
2570684	_hypernym	2571251
1097500	_derivationally_related_form	1157850
8295138	_member_meronym	9021503
875671	_synset_domain_topic_of	8199025
13895622	_hypernym	13894434
10536897	_hypernym	10526096
3420559	_derivationally_related_form	1087197
89324	_hypernym	1532589
872107	_derivationally_related_form	640828
6544841	_hypernym	6479665
861611	_hypernym	859001
924873	_derivationally_related_form	9762101
8860123	_member_of_domain_region	4335435
874621	_hypernym	874067
1101753	_derivationally_related_form	2454649
1577635	_derivationally_related_form	3970156
12854600	_has_part	7818689
590806	_hypernym	586262
2198332	_member_meronym	2198532
1424456	_derivationally_related_form	854000
75283	_hypernym	74790
7450651	_derivationally_related_form	2490877
3247620	_hypernym	14778436
7963711	_derivationally_related_form	1385170
5115040	_hypernym	5108740
13183874	_hypernym	13167078
8860123	_member_of_domain_region	4018399
7816296	_hypernym	7811416
2140970	_member_meronym	2141306
152558	_derivationally_related_form	360485
13152742	_derivationally_related_form	282790
11911591	_member_meronym	12009616
11911591	_member_meronym	12019675
9995398	_derivationally_related_form	994454
12507670	_member_meronym	12507823
8375526	_hypernym	8359949
13150178	_has_part	13150378
12098665	_member_meronym	12098827
3922412	_hypernym	2718469
2052226	_hypernym	2051694
13997253	_derivationally_related_form	13997253
6193203	_hypernym	23271
1975312	_member_meronym	1990627
2283324	_hypernym	2202384
230746	_also_see	2540347
1806505	_hypernym	1807882
9333334	_instance_hypernym	9328904
15244650	_hypernym	15180528
13179972	_hypernym	13166338
4592741	_derivationally_related_form	1940403
92293	_hypernym	203866
8029421	_member_meronym	10237676
2415577	_hypernym	2415435
8361329	_derivationally_related_form	2533748
13725588	_hypernym	13717155
1972411	_hypernym	1939598
12171750	_hypernym	11575425
13439390	_derivationally_related_form	294245
8555883	_synset_domain_topic_of	6128570
2192570	_derivationally_related_form	4993108
7186148	_derivationally_related_form	1469770
1477014	_derivationally_related_form	7366145
1532589	_derivationally_related_form	251013
7026352	_has_part	7009640
3928116	_has_part	3928814
1134479	_derivationally_related_form	2438861
513492	_derivationally_related_form	7285191
10785695	_derivationally_related_form	2215001
9771435	_hypernym	9622302
590383	_hypernym	586262
1849746	_hypernym	1849221
628302	_hypernym	662589
1934205	_hypernym	1931768
1899891	_derivationally_related_form	348571
2114433	_synset_domain_topic_of	903559
1323781	_hypernym	15388
1456939	_member_meronym	1457082
10161178	_derivationally_related_form	1789514
889026	_synset_domain_topic_of	6534659
11911591	_member_meronym	12009250
14057371	_hypernym	14052403
591446	_hypernym	586262
11740655	_hypernym	11534677
15234764	_hypernym	15154774
11765099	_hypernym	11585340
973056	_derivationally_related_form	9875786
904046	_derivationally_related_form	923321
1721556	_verb_group	10435
1969103	_member_meronym	1969550
2725067	_derivationally_related_form	14013005
554541	_hypernym	333829
13148602	_member_meronym	13148791
12930044	_member_meronym	12936713
894552	_derivationally_related_form	606093
1588493	_hypernym	1296462
7566863	_hypernym	7566340
9079153	_instance_hypernym	9203827
1426077	_synset_domain_topic_of	6043075
1993352	_derivationally_related_form	7429976
1261712	_hypernym	242808
8860123	_member_of_domain_region	3471974
14072934	_hypernym	14072423
12849717	_hypernym	13112664
7926642	_hypernym	7923297
14985383	_derivationally_related_form	283090
3214670	_hypernym	3247620
789534	_derivationally_related_form	2274299
1615949	_member_meronym	1616086
670179	_hypernym	668099
4051825	_derivationally_related_form	1128071
201671	_derivationally_related_form	1435380
7818995	_hypernym	7811416
2687191	_derivationally_related_form	13444940
2041206	_derivationally_related_form	7370968
91124	_derivationally_related_form	14299070
2760116	_derivationally_related_form	612160
9926246	_hypernym	10340312
14426449	_derivationally_related_form	1493897
12202352	_member_meronym	12204546
7161429	_derivationally_related_form	875394
7654667	_derivationally_related_form	1174294
628883	_hypernym	628692
4780958	_derivationally_related_form	908672
7073447	_member_of_domain_usage	2743112
2727039	_derivationally_related_form	8000304
3085333	_hypernym	3820728
7425011	_synset_domain_topic_of	6075527
12888733	_hypernym	11579418
2577586	_derivationally_related_form	10463714
10805501	_hypernym	9681351
447309	_derivationally_related_form	15047313
10096217	_hypernym	9629752
9023321	_has_part	9026780
11449002	_hypernym	11419404
2068745	_derivationally_related_form	835501
9275473	_has_part	8800258
5126228	_hypernym	5125377
191517	_derivationally_related_form	233614
877625	_hypernym	877127
1726960	_member_meronym	1740005
14823944	_hypernym	14672717
9615807	_derivationally_related_form	949619
10001647	_derivationally_related_form	1017826
8427163	_synset_domain_topic_of	8199025
302394	_derivationally_related_form	1940403
3470222	_synset_domain_topic_of	8199025
2578510	_derivationally_related_form	428000
72730	_hypernym	72012
2612982	_hypernym	1429349
10319796	_derivationally_related_form	1163620
4151940	_hypernym	3122748
3351979	_has_part	4067472
857923	_derivationally_related_form	7527817
